	C1	C2	C3	C4	C5	P1	P2	P3	P4	P5
SLC25A36	5.481234349528531	5.899417348675079	5.645298163948631	5.814294058282832	6.077883864438322	5.224580566083445	5.802193216941825	5.797012977836145	5.811214117513239	5.224966365000275
SLC25A37	4.425593577653059	6.134836993449116	4.904484097901423	4.5453506448223	4.920293300211007	4.986865972329115	4.661635602335959	5.40973035386445	4.803227036434928	4.622344722724236
SLC25A38	3.9231491804723087	4.4672794804599825	4.049630767724601	4.221103725367875	4.058316495590823	4.135863165368679	4.008988783227255	4.277984747299765	4.4535175792154975	4.677508242264722
SLC25A39	5.854494418154875	6.436461703182413	5.463687842201262	5.56346323668308	5.8529975876133165	5.719457274598753	5.481880139620285	5.963936452144486	5.622344722724236	6.0386995513055854
SLC25A4	2.957914598632985	3.1554254317471973	3.292781749227846	2.769771739249448	2.702657543390911	2.7506065048355923	2.646162657157894	2.889473542531109	3.1043366598147357	2.5921580021253603
SLC25A40	2.918386234446348	3.0531113364595623	2.873813198359087	3.494415610397496	2.881664619320345	2.9981955031532523	2.9411063109464313	2.8797057662822882	2.903038270112912	2.8011586560936985
SLC25A41	0.0	0.0	0.29865831556451516	0.04264433740849372	0.3103401206121505	0.2016338611696504	0.0	0.27500704749986976	0.3785116232537299	0.0
SLC25A42	3.3840498067951597	2.931683057059806	2.5008020530571575	2.440952198029637	2.763411574470007	2.2957230245399685	2.6392321632492775	3.085764553778314	2.673556423990145	3.241840183564671
SLC25A43	4.849999259466098	5.0103322832848205	5.232660756790275	5.185073637876762	5.5453506448223	5.073391816052921	5.048323386537814	5.2935176304174245	4.7114949066500875	3.838951766951943
SLC25A44	5.453188309548226	5.141596278383818	5.04745114041639	4.963936452144486	5.568336182133747	6.035843815994525	5.948834425578686	5.670443812122809	5.911212201558612	5.063934305754099
SLC25A45	1.9373443921502325	2.456806149230474	1.6415460290875237	1.84799690655495	2.1076878693143737	1.9891390073682331	2.4776773275653072	2.350497247084133	1.9745293124838819	1.9523335663696857
SLC25A46	4.808899839257769	5.173926931999809	5.314696525656286	5.341274183692174	5.438625538088378	4.84799690655495	4.821710215034674	5.34766565630097	5.226123143125237	5.026357446963839
SLC25A47	0.5849625007211562	0.5160151470036647	0.27500704749986976	0.04264433740849372	0.0	0.7739963251111731	0.47508488294878287	0.44360665147561457	0.3334237337251918	0.11103131238874395
SLC25A48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.070389327891398	0.0	0.0
SLC25A5	6.131959822898301	5.742545233866053	6.457462964648552	5.778208576398088	5.139960569545456	5.963242904318827	5.6940444130862025	5.309612772454123	5.787641414483327	6.015693807105145
SLC25A6	7.452447177914701	7.051807107013298	6.737145919776202	6.844109421368412	6.656639374473015	7.257670696343374	7.030667136246941	6.773205156985566	7.09950561709114	7.324900589077203
SLC26A1	2.2357270598380583	1.2750070474998698	1.584962500721156	1.922197848396367	2.039138393906958	1.8519988371124463	1.8278190246173196	1.9597701552114672	1.3161457422933565	1.4005379295837286
SLC26A10	0.5849625007211562	0.4005379295837288	0.11103131238874395	0.04264433740849372	0.12432813500220177	0.15055967657538138	0.29865831556451516	0.28688114778816154	0.15055967657538138	0.0
SLC26A11	2.931683057059806	3.3533232911628965	3.3757345385831563	2.9049657186840263	3.5323169593327655	3.584962500721156	3.2809563138310565	3.6769443591069124	2.700439718141092	2.4776773275653072
SLC26A2	4.674686619927999	5.379898163524692	5.567727963304803	5.241077458175037	5.61706334388818	5.864928972289788	5.455162801244506	5.7398481026993275	5.5536676884830625	5.3739961421312366
SLC26A3	0.32192809488736235	0.765534746362977	0.5360529002402097	0.7311832415722002	0.8399595874895318	0.8237493603082727	0.7311832415722002	0.5945485495503542	0.879705766282288	0.7136958148433591
SLC26A4	2.6712933724815757	2.1538053360790355	2.032100843167024	2.039138393906958	2.6229303509201767	2.599317793698226	2.5459683691052923	2.9354597478052895	2.3978029618624896	2.0250287944915226
SLC26A5	0.6229303509201767	0.5655971758542251	0.47508488294878287	0.5753123306874368	0.8237493603082727	0.9560566524124029	0.8875252707415875	0.5849625007211562	0.8559896973084807	0.3103401206121505
SLC26A6	4.7527485914071335	4.856487779495678	4.015247773698937	4.62993940943954	4.904484097901423	4.282439805006387	3.6229303509201767	4.85598969730848	3.777156666004501	4.541638734436141
SLC26A7	0.09761079662642233	0.21412480535284734	0.36737106564852945	0.08406426478847456	0.27500704749986976	0.0	0.8237493603082727	0.27500704749986976	0.3103401206121505	0.0
SLC26A8	0.36737106564852945	1.5993177936982261	0.49569516262406876	0.5160151470036647	0.8718436485093178	0.2016338611696504	0.28688114778816154	1.0426443374084937	0.3103401206121505	0.6229303509201767
SLC26A9	0.0	0.0	0.0	0.18903382439001715	0.0	0.0	0.0	0.070389327891398	0.0	0.11103131238874395
SLC27A1	3.9845893503624565	3.304511041809953	3.033863451866284	2.980025300238734	3.5533605033353277	3.8349134297010385	3.414135532984451	4.088311235888661	3.5084286525318573	3.414135532984451
SLC27A2	0.32192809488736235	0.8479969065549501	0.49569516262406876	0.47508488294878287	0.9781956296816515	1.790772037862	0.6415460290875237	0.6780719051126377	0.34482849699744117	0.5655971758542251
SLC27A3	1.516015147003665	2.0738202332916713	1.3950627995175775	1.7824085649273733	1.4489009511451278	1.752748591407134	1.292781749227846	2.0036022366801953	1.2203299548795556	1.2630344058337937
SLC27A4	4.486714373030702	3.968090752045256	4.1715271060388135	3.877744249949002	4.446917864866026	4.699329525673156	4.021479727410452	4.510329019490572	4.349789870241872	4.295723024539968
SLC27A5	2.0426443374084937	2.1538053360790355	1.8797057662822882	1.6825732973475784	2.0565835283663674	1.8155754288625725	1.6870606883398924	2.137503523749935	2.3533232911628965	2.192194165283345
SLC27A6	0.36737106564852945	0.7136958148433591	1.1176950426697545	0.6690267655096306	0.9335726382610241	1.8155754288625725	1.372952097911829	1.2265085298086797	1.1826922975161902	1.9373443921502325
SLC28A1	0.9335726382610241	0.0	0.25096157353321874	0.0	0.15055967657538138	0.5360529002402097	0.2630344058337938	0.09761079662642233	0.49569516262406876	0.21412480535284734
SLC28A2	1.9855004303048849	1.2265085298086797	1.063502942306158	1.1763227726404628	1.7004397181410922	1.3785116232537298	1.070389327891398	2.176322772640463	0.9927684307689242	0.8639384504239714
SLC28A3	4.41006969175638	5.403608583543695	4.149747119504682	5.376429311069923	4.652486494918165	5.595443984589479	6.4929747563280005	4.707082991771706	4.416164164733128	3.651912744645783
SLC29A1	2.634593268445757	2.805292455600712	2.150559676575381	1.5801454844233804	2.438292851579147	3.028569152196771	2.2387868595871168	2.4776773275653072	2.715893370547605	2.9891390073682333
SLC29A2	2.1210154009613658	1.6644828403646825	1.3617683594191536	1.9107326619029126	2.1473066987802936	1.9183862344463478	2.017921907997262	1.7739963251111732	2.176322772640463	1.726831217032493
SLC29A3	2.3248106034204836	1.875780063068488	1.0496307677246008	2.2600256559614555	1.6825732973475784	1.5801454844233804	2.229587922740652	2.211012193485512	2.2357270598380583	2.503348735167504
SLC29A4	3.7322691995014496	3.2600256559614555	1.9183862344463478	2.350497247084133	2.942983598187102	3.140778655782796	2.2203299548795554	3.189033824390017	3.18269229751619	3.3950627995175777
SLC2A1	6.182890892745479	5.740387932468353	5.361768359419154	5.509379148914689	5.863938450423972	4.534808661231747	4.631686366311998	5.199672344836364	5.022367813028454	5.277240898332068
SLC2A10	4.610581958492531	4.661065479806948	4.011674533380918	4.195347598322219	4.436961337833602	3.9373443921502322	4.316869805064333	4.40667271575583	4.546585829008101	4.637494325206311
SLC2A11	2.3103401206121505	2.4356285940520905	1.8196681834964554	1.9107326619029126	2.0669502439246266	1.6369145803558778	1.5801454844233804	2.3248106034204836	2.169925001442312	3.0036022366801953
SLC2A12	3.704871964456353	4.1001366712854495	3.9354597478052895	4.292045492492862	4.068670810665099	3.6005076453457856	3.8298495598446904	4.23112515787905	3.8469946869655733	3.8589756142920195
SLC2A13	3.868884273028774	4.364572432295856	4.211012193485511	4.439623137557117	4.276496665640356	3.3362833878644325	3.9457949567400608	4.175524601089875	3.980025300238734	4.147306698780294
SLC2A14	2.9616233282869446	3.0197019144425483	3.6005076453457856	4.022367813028454	3.6005076453457856	4.181102550753798	3.418189947945766	3.1521834190550453	2.9763636357327616	3.1009776477248208
SLC2A2	0.23878685958711648	0.070389327891398	0.34482849699744117	0.18903382439001715	0.3334237337251918	0.15055967657538138	0.2016338611696504	0.3103401206121505	0.25096157353321874	0.02856915219677092
SLC2A3	6.627315001365048	7.222166982623451	7.349259109904453	7.079484783826815	7.44385525626802	7.462379571841023	7.377297306427848	7.563692024056238	7.004051884507083	6.5763709674859445
SLC2A4	3.089159131911238	2.035623909730721	1.4489009511451278	2.786596361890807	2.885574364371426	1.9335726382610239	2.523561956057013	2.189033824390017	1.9486008474933556	2.192194165283345
SLC2A4RG	4.818134760810847	4.126807703142035	3.4342946179599254	3.7897292513757694	4.163498732282879	4.315421315945778	3.800123352826528	4.461397589926158	4.078097423026661	4.809414444235898
SLC2A5	0.5849625007211562	0.6690267655096306	0.6599245584023783	0.7990873060740036	0.5753123306874368	0.0	0.2016338611696504	0.765534746362977	0.15055967657538138	0.16349873228287956
SLC2A6	2.875780063068488	3.838951766951943	3.1984941536390834	3.237257770900372	4.207111961207714	2.3812833725037836	2.176322772640463	3.168321115739723	2.2357270598380583	2.5434958834257717
SLC2A7	0.0	0.0	0.11103131238874395	0.0	0.056583528366367514	0.0	0.0	0.08406426478847456	0.3785116232537299	0.0
SLC2A8	3.7570232465074596	3.5897634869849773	3.2555007331483865	4.3384244147835584	4.8894735425311096	3.3840498067951597	3.23112515787905	3.816599706534912	3.2720231890610485	4.0435194936627425
SLC2A9	1.0	1.5753123306874368	1.565597175854225	1.4005379295837286	1.2570106182060237	1.560714954474479	1.0426443374084937	1.7484612330040354	2.028569152196771	1.3561438102252754
SLC30A1	5.850749425896496	5.498250867527825	5.461070114033051	5.7554217347342425	5.9886846867721655	5.333065878076355	5.193377510564362	5.594847089653	5.563158130402808	5.526068811667588
SLC30A10	0.17632277264046287	0.0	0.36737106564852945	0.08406426478847456	0.2016338611696504	0.29865831556451516	0.0	0.16349873228287956	0.25096157353321874	1.0285691521967708
SLC30A2	0.0	0.0	0.0	0.0	0.15055967657538138	0.0	0.12432813500220177	0.08406426478847456	0.15055967657538138	0.44360665147561457
SLC30A3	0.0	0.34482849699744117	0.0	0.0	0.056583528366367514	0.0	0.0	0.056583528366367514	0.0	0.0
SLC30A4	2.0738202332916713	2.565597175854225	2.1243281350022016	2.7070829917717063	2.7676547982373463	2.3757345385831563	2.7355221772965375	2.889473542531109	2.722466024471091	2.3132458517875616
SLC30A5	4.925049964727359	5.032982416699428	5.12267271882414	5.200849574637213	5.321206566969903	5.182692297516191	5.28835856219366	5.173527238122508	4.631104282365877	4.963936452144486
SLC30A6	4.1026581313637385	5.08278773170927	4.974529312483882	5.02768487693716	5.111865963867557	4.695437110405369	4.6415460290875235	5.023698917266407	5.065658470931991	4.918386234446348
SLC30A7	6.196331634265758	6.551208373946096	6.595145567990858	6.690556776516347	6.985728110419125	6.0785244453890765	6.380590934265922	6.71699089440494	6.456806149230474	6.026357446963839
SLC30A8	0.34482849699744117	0.48542682717024166	0.16349873228287956	0.25096157353321874	0.5058909297299573	0.632268215499513	0.5753123306874368	0.5459683691052925	0.11103131238874395	0.28688114778816154
SLC30A9	6.039796407620025	6.350674037114486	6.641835001555368	6.485426827170242	6.4376272483189485	6.305605789585429	6.414642958410008	6.302319050948834	6.3729520979118295	6.169123281476757
SLC31A1	6.564530600816343	6.542103245856593	6.452694264098199	6.715893370547605	6.879950768412603	6.19377174339668	6.23342794374847	6.551208373946096	5.906409617094016	5.6504773698971045
SLC31A2	2.8875252707415875	4.6194130105979365	3.7092906357233577	4.144862142915734	4.090853430451113	3.456806149230474	3.512226886513957	3.931683057059806	3.1176950426697547	4.232660756790275
SLC32A1	0.0	0.0	0.0	0.0	0.02856915219677092	0.0	0.0	0.070389327891398	0.04264433740849372	0.0
SLC33A1	4.738227400367242	5.309612772454123	5.012568673503056	5.350850805483376	5.160274831408593	4.661065479806948	5.0630714498426785	4.921245888585589	4.882153917287012	4.684257705058932
SLC34A1	0.09761079662642233	0.0	0.0	0.0	0.02856915219677092	0.0	0.0	0.09761079662642233	0.0	0.0
SLC34A2	0.0	0.0	0.0	0.0	0.02856915219677092	0.0	4.142413437873741	0.15055967657538138	0.11103131238874395	0.0
SLC34A3	0.36737106564852945	0.0	0.21412480535284734	0.12432813500220177	0.08406426478847456	0.0	0.08406426478847456	0.34482849699744117	0.0	0.0
SLC35A1	2.927896453728821	3.4802651220544627	3.733354340613827	3.2839217723076173	3.33199177823206	3.250961573533219	3.1858665453113337	3.5323169593327655	3.575312330687437	3.3840498067951597
SLC35A2	4.200849574637213	3.7300964655954685	3.3923174227787602	3.6803243568440163	4.134220939760634	3.786596361890807	3.582556003014061	3.9420452599160467	3.656496370553495	3.9717734471933728
SLC35A3	4.880685525261125	4.7311832415722	4.985955754607509	5.404290064444837	5.0900065299038175	4.569248029867182	5.15704371014558	5.1586601753464985	5.198494153639083	4.436295119839363
SLC35A4	5.441948190503361	4.981396031972149	4.776103988073165	4.619999829821357	4.842978831788326	5.199672344836364	4.924099885640741	4.895787316463311	5.015693807105145	5.111448698487674
SLC35A5	4.198494153639083	4.877253453876608	4.644433152406245	4.750606504835592	5.0307774719925415	4.712045448553693	4.389566811762726	4.9481335778404	4.56498780095989	4.791814071161826
SLC35B1	3.8589756142920195	3.8469946869655733	3.9717734471933728	4.0522419811811385	4.046141781644721	3.699329525673156	3.5472030247569317	3.980939266085512	3.889473542531109	4.204766750654613
SLC35B2	5.151371776253954	5.117279460053921	4.848998430400023	5.3197624276692475	5.628481994383899	5.022367813028454	4.908812907739547	5.506843098969815	5.324090516037983	5.548436624696042
SLC35B3	3.289834465177509	3.3909427728025427	3.4828482830684653	3.1651079851445365	3.4154882710497003	3.343407822297814	3.486714373030702	3.2357270598380583	3.503348735167504	2.931683057059806
SLC35B4	4.914564523493939	4.934044647112246	5.226123143125237	5.098453246309274	5.500802053057158	5.167117030227439	5.346956889378885	5.37608196665007	5.239168878665448	4.748461233004035
SLC35C1	3.8708578643637623	3.7452373321297494	3.6599245584023783	3.4776773275653072	3.8953026213333066	3.9307373375628862	3.690417095532466	3.9597701552114675	4.024142345897803	3.5434958834257717
SLC35C2	5.604960869503778	5.505890929729957	5.00539998774259	5.24069594421251	5.726558779104974	5.395405604566331	5.173926931999809	5.4571345943180365	5.428276414392509	5.679480099505446
SLC35D1	7.2885431326590675	6.815319245777306	7.225159225777366	7.195249157802179	7.32499056912157	6.956289026583943	6.868513923895463	7.239741717680673	7.121326293116623	6.2145134100800155
SLC35D2	4.689858236319245	5.074676686294496	4.943921326553485	5.295723024539968	4.797531839571962	5.110613805500896	4.6519127446457835	4.856487779495678	5.151371776253954	5.111448698487674
SLC35D3	0.09761079662642233	0.070389327891398	0.32192809488736235	0.25096157353321874	0.36737106564852945	0.0	0.6959938131099002	0.5655971758542251	0.34482849699744117	0.8479969065549501
SLC35E1	6.322469004113554	5.942045259916046	5.615298579092115	6.10244817792658	6.245267466519513	5.7379571062135915	5.8774988727835344	6.15562781584529	5.7535510546006545	5.487357715311547
SLC35E2	4.747924416238441	4.163498732282879	4.020591094773247	4.43095427138573	4.5588798534754424	4.598722499676621	4.294253136444514	5.238786859587116	4.289834465177509	4.166715444966422
SLC35E2B	5.962780353804801	5.383704292474052	5.08533966935737	5.133810091106031	5.5750097202949505	5.727648222268611	5.605553595494403	6.1066414523243555	5.3746917520969255	5.044831233447812
SLC35E3	4.551516017628014	3.64961545906341	4.189824558880018	4.3197624276692475	4.537917249034083	3.7059779016825223	3.665620164066381	4.007195501404204	3.996388746447621	4.279471295644468
SLC35E4	5.34801990922869	4.469234793667656	4.563768278452033	4.803743668505225	4.563158130402808	4.460742563789644	3.5619370596224327	5.368069876532083	3.835924074254375	5.118110505607367
SLC35F1	3.0513721017210256	2.3161457422933562	2.2479275134435857	1.8914191868460786	2.611172380044005	2.538538163629804	2.37851162325373	2.985500430304885	2.2141248053528475	1.4222330006830475
SLC35F2	3.130930869826449	2.596935142387232	3.37851162325373	3.1243281350022016	3.8328900141647417	2.8032270364349277	2.9616233282869446	3.356143810225275	3.4841381312016693	2.7420062108667365
SLC35F3	0.0	0.0	0.0	0.0	0.34482849699744117	0.0	0.0	0.09761079662642233	0.0	0.0
SLC35F4	0.056583528366367514	0.27500704749986976	0.36737106564852945	0.3103401206121505	0.16349873228287956	0.0	0.02856915219677092	0.12432813500220177	0.04264433740849372	0.0
SLC35F5	5.941810579957678	6.360013042204331	6.361417466789213	6.338602690352632	6.487840033823051	6.151371776253954	6.051807107013298	6.876394158783242	6.36387192485753	5.922911406258192
SLC35G1	0.7136958148433591	0.48542682717024166	1.0214797274104517	0.9486008474933558	0.7570232465074596	1.1890338243900171	0.9708536543404835	0.7824085649273732	0.8155754288625726	1.1890338243900171
SLC35G3	0.0	0.070389327891398	0.11103131238874395	0.0	0.22650852980867975	0.0	0.25096157353321874	0.08406426478847456	0.11103131238874395	0.11103131238874395
SLC35G5	0.6870606883398922	0.15055967657538138	0.16349873228287956	0.15055967657538138	0.22650852980867975	0.0	0.12432813500220177	0.6599245584023783	0.34482849699744117	0.0
SLC35G6	0.49569516262406876	0.0	0.16349873228287956	0.014355292977070054	0.22650852980867975	0.632268215499513	0.45417589318580215	0.34482849699744117	0.11103131238874395	0.0
SLC36A1	4.7612852733616196	4.017031080527841	4.357552004618084	4.565597175854225	4.80683958179819	4.619999829821357	4.915998851738901	5.2265085298086795	5.290940402403678	4.759155833800272
SLC36A2	2.62760683812965	2.3161457422933562	1.831877241191673	1.565597175854225	2.6392321632492775	2.0806576633452254	2.3015876466031866	2.9981955031532523	1.859969548221026	1.5260688116675876
SLC36A3	0.34482849699744117	0.0	0.16349873228287956	0.12432813500220177	0.08406426478847456	0.17632277264046287	0.16349873228287956	0.21412480535284734	0.11103131238874395	0.0
SLC36A4	3.845991770664573	4.169925001442312	3.7644735509926663	4.074676686294496	4.480265122054463	3.9653225483672547	4.2630344058337934	4.2720231890610485	4.263785613890803	3.321928094887362
SLC37A1	2.0107798387532423	2.2448870591235344	1.0214797274104517	2.070389327891398	1.7697717392494479	2.6507645591169022	1.8678964639926547	2.37016428054021	2.702657543390911	2.6530600171045644
SLC37A2	4.281698250098829	4.2712762591759255	3.8268026842858265	3.6427015718332325	4.311793717753649	4.321206566969903	3.8318772411916733	4.644433152406245	3.964398632203184	3.456806149230474
SLC37A3	4.168321115739722	4.589164236699772	5.040892430646901	4.5453506448223	4.855491443101874	4.599912842187128	4.268284666520996	4.699884728697476	4.877253453876608	4.57106999816771
SLC37A4	3.9945797242157473	3.0250287944915226	3.2141248053528475	3.4711874603869854	3.6758159311722696	3.3088850574117634	3.234194722953812	3.956056652412403	3.812498225333564	4.224966365000275
SLC38A1	5.334139178838237	5.573798643589297	5.452858964713811	5.895060212689388	6.088523256616632	5.850749425896496	5.513490745588118	5.8349134297010385	6.0083165637349865	5.148934104526339
SLC38A10	6.6634869461102335	6.388878338811989	6.0710332444568245	6.2197493545467255	6.637494325206311	6.779653701998116	6.652343078740216	6.754753913104538	6.7234220395849995	6.844862655830818
SLC38A11	0.0	0.15055967657538138	0.02856915219677092	0.13750352374993502	0.15055967657538138	0.0	0.2630344058337938	0.21412480535284734	0.11103131238874395	0.0
SLC38A2	9.201854364959159	8.989905349099313	9.207526861877861	9.43502428895705	9.81039490180684	9.3269462479252	9.375343581973324	9.74107929429134	9.87305954766147	9.446917864866025
SLC38A3	0.15055967657538138	0.0	0.0	0.0	0.02856915219677092	0.056583528366367514	0.04264433740849372	0.02856915219677092	0.3785116232537299	0.02856915219677092
SLC38A4	1.9891390073682331	1.070389327891398	1.0772429989324606	1.3161457422933565	1.4646682670034443	2.4276061727818994	2.5921580021253603	1.875780063068488	3.424922088210688	3.4168397419128294
SLC38A5	1.709290635723358	1.996388746447621	2.0461417816447205	1.6276068381296498	2.0565835283663674	1.9411063109464315	1.2016338611696504	1.2630344058337937	1.8875252707415875	1.2141248053528475
SLC38A6	2.4672794804599825	2.526068811667588	2.759155833800272	2.8318772411916733	2.877744249949002	1.875780063068488	2.4356285940520905	2.4594316186372973	2.454175893185802	2.9240998856407416
SLC38A7	4.051372101721025	3.6712933724815757	3.595742339474399	3.877744249949002	4.112700132749362	4.354734239970604	3.776103988073164	4.236492618381302	3.9781956296816516	3.3015876466031866
SLC38A8	1.0772429989324606	0.6690267655096306	0.5753123306874368	0.45417589318580215	0.6690267655096306	1.4059923596758368	0.48542682717024166	0.5160151470036647	0.3103401206121505	0.6415460290875237
SLC38A9	3.0	3.6028844087184186	3.4982508675278257	3.713695814843359	3.7708290460324903	3.277984747299765	3.2078928516413328	3.3757345385831563	3.323370069061269	3.734438666137167
SLC39A1	6.207892851641333	6.251908410241674	6.418021241281142	6.19908336951041	6.547665748353421	6.337532706342482	5.833649127594984	6.567727963304803	6.218199943694738	6.644144699932848
SLC39A10	4.46401472450489	5.118525848935668	5.957914598632986	5.433627167084783	5.39677601078753	5.555202633878297	5.121844297876376	5.092968509324141	5.299024807384316	5.129283016944966
SLC39A11	3.9597701552114675	3.7246502717329673	4.058316495590823	3.702657543390911	4.208673319629471	3.8063240573900288	3.7623488156441294	4.013462259806563	3.702657543390911	3.408711861029429
SLC39A12	0.0	0.0	0.0	0.014355292977070054	0.0	0.056583528366367514	0.0	0.12432813500220177	0.0	0.0
SLC39A13	5.4269356196483365	5.050501697446727	5.207111961207714	5.096767854714689	5.41006969175638	5.28909670241999	4.984589350362456	5.762880292916999	5.088735246190284	5.396090970394369
SLC39A14	8.038589819794531	7.4441038182282995	7.5496691707264905	7.760487101811031	7.781753122164344	7.254178286216762	7.562013406831769	7.633067875163219	7.448322832507502	7.425089989874059
SLC39A2	0.0	0.0	0.0	0.08406426478847456	0.12432813500220177	0.2016338611696504	0.04264433740849372	0.15055967657538138	0.0	0.0
SLC39A3	4.165911938935689	4.277240898332068	4.3008558712687615	3.849999259466098	4.845490050944375	4.4809113460477485	3.6881803585869264	4.750606504835592	4.2024177215751815	4.551516017628014
SLC39A4	1.1634987322828796	1.3045110418099528	0.9781956296816515	0.9335726382610241	0.9107326619029126	1.8439838440483265	1.2387868595871168	1.1110313123887439	1.8032270364349277	1.709290635723358
SLC39A5	0.3785116232537299	0.15055967657538138	0.0	0.12432813500220177	0.02856915219677092	0.46466826700344427	0.6229303509201767	0.47508488294878287	0.3785116232537299	0.0
SLC39A6	5.901349637650881	6.452858964713811	6.194362890727586	6.482525640767917	6.518062975652524	5.868884273028773	5.785288980704021	6.167117030227439	6.11603199344711	6.112908599629414
SLC39A7	5.738767836800192	5.787118982813345	6.081297014138268	5.645009884391095	5.364922558505775	5.3077927961298945	5.654779216959517	5.320123598040615	5.290571850852079	5.700162250106601
SLC39A8	4.60229058486114	5.2622828064206555	4.748461233004035	5.028127082317139	5.2622828064206555	4.4329594072761065	4.853496703702325	5.486714373030702	4.900142260359816	4.6959938131099
SLC39A9	6.628919373511362	7.023920648618705	6.8529975876133165	7.093496794891906	7.573041204058648	6.684257705058932	6.658497136656478	7.289281178481987	6.846869360549225	6.98436149044871
SLC3A1	0.15055967657538138	0.15055967657538138	0.41142624572646497	0.7990873060740036	0.3785116232537299	0.25096157353321874	0.5945485495503542	0.27500704749986976	0.3785116232537299	0.13750352374993502
SLC3A2	6.532472816842871	6.156639310692087	6.399854673572431	6.245267466519513	7.0412210752531035	6.084489524936252	5.676380255466924	6.621026189464851	6.248686626873828	6.5787877956769725
SLC40A1	3.534808661231747	4.658211482751795	3.683696454306516	3.785550551739256	4.396433531250992	4.659353759170051	5.1715271060388135	5.1586601753464985	5.57349571549561	4.639810977716776
SLC41A1	6.281512801799726	5.896756218474805	5.742275747540269	5.9593064897596575	5.685099172006606	6.039138393906958	6.088947204618769	6.12267271882414	5.85872702377863	5.69292928642903
SLC41A2	4.412781525338476	4.560103513464738	4.807354922057604	4.882153917287012	5.067810783789621	4.609991295212678	4.720278465233327	4.001802242633985	4.491211756003092	4.130930869826448
SLC41A3	5.040015678847879	5.0103322832848205	5.021035479511363	5.0228116509156315	5.349082146391089	4.84799690655495	4.7349805234358895	5.195741293246449	4.854494418154875	5.257764968571387
SLC43A1	2.769771739249448	2.0840642647884744	1.5260688116675876	1.5897634869849773	1.765534746362977	1.831877241191673	2.356143810225275	2.280956313831056	2.2141248053528475	2.9164766444377164
SLC43A2	2.4436066514756147	4.03121873061072	1.5945485495503542	2.3950627995175777	3.7037651787934096	3.0125686735030555	2.572889668420581	4.0539801681876515	1.7570232465074596	2.611172380044005
SLC43A3	5.840463233869542	5.350850805483376	5.175524601089875	5.59215800212536	5.584361252518709	5.12474169241965	5.343407822297814	5.516645557780962	5.186659017202113	5.04745114041639
SLC44A1	4.476381687567235	5.093813673402728	5.4046306842176115	5.1263947376201395	5.28318097894557	4.69655030107857	4.970853654340483	5.358255586705128	5.405311682597445	4.8104431038451745
SLC44A2	5.540709262671431	5.409051438538562	4.305240965954483	4.710393192170516	4.87528859822269	5.285772093249838	5.094658342654544	5.339137384919585	5.048759311919856	4.878725341480106
SLC44A3	3.176322772640463	2.7246502717329673	3.2675357980687347	2.8797057662822882	3.232660756790275	2.9818526532897405	3.7495342676692616	3.232660756790275	3.2094533656289497	2.877744249949002
SLC44A4	1.875780063068488	1.2868811477881617	1.0356239097307212	0.9927684307689242	1.2141248053528475	1.2141248053528475	2.37851162325373	1.3950627995175775	1.0	0.925999418556223
SLC44A5	1.6369145803558778	0.8479969065549501	1.2630344058337937	1.0496307677246008	1.6507645591169025	2.070389327891398	2.250961573533219	2.693765712217783	3.5472030247569317	2.3476656563009706
SLC45A1	3.127633279725874	2.4854268271702415	2.6158870739160567	2.693765712217783	2.84799690655495	3.144046369616707	2.5801454844233804	3.058316495590823	2.8155754288625725	2.6667565918848033
SLC45A2	0.09761079662642233	0.11103131238874395	0.21412480535284734	0.0	0.32192809488736235	0.6135316529179271	0.0	0.15055967657538138	0.6780719051126377	0.4005379295837288
SLC45A3	1.3045110418099528	1.875780063068488	1.4382928515791469	1.4489009511451278	1.3504972470841332	1.1505596765753812	1.2203299548795556	1.6369145803558778	1.1505596765753812	1.4646682670034443
SLC45A4	2.257010618206024	3.2645364309990255	2.017921907997262	1.875780063068488	2.137503523749935	2.3132458517875616	2.0565835283663674	2.8914191868460786	2.032100843167024	2.3589588258323295
SLC46A1	4.000901402741532	4.007195501404204	3.261530815243406	3.6357543912777603	4.15704371014558	3.399171093819823	3.5008020530571575	3.6005076453457856	3.0908534304511135	3.5459683691052923
SLC46A2	1.550900664647523	2.2539892662307865	1.752748591407134	1.6507645591169025	2.5582676340557358	1.9411063109464315	2.5558161550616396	2.6622054996536164	1.4489009511451278	0.3785116232537299
SLC46A3	6.634883636775385	6.8917837032183105	6.746581499785813	6.9453267772646265	6.879338185056242	7.03121873061072	7.260590274730996	6.9481335778404	7.136786096442413	7.134734336101018
SLC47A1	9.394098223379544	9.340784780099373	9.436565808004973	9.565235390554383	9.932716728409384	9.756873180278289	9.510724614393073	9.438875002633953	9.225183331561821	9.239980333489902
SLC47A2	3.2600256559614555	2.2141248053528475	2.15704371014558	2.403267722339301	2.9240998856407416	2.9392265777282085	2.9781956296816516	3.3362833878644325	2.922197848396367	1.5753123306874368
SLC48A1	3.7548875021634687	2.885574364371426	2.944858445807539	3.0823619695574735	3.2203299548795554	3.1618876823768938	3.2854022188622483	3.440952198029637	3.257010618206024	3.277984747299765
SLC4A1	1.01435529297707	4.821199978056451	1.1043366598147355	2.140778655782796	1.1634987322828796	1.8678964639926547	2.372952097911829	2.9126498648972037	2.1076878693143737	1.3219280948873624
