	HC02A	HC04A	HC06A	RSA03A	RSA04A	RSA-1A
RN7SL577P	1.52793113248798	0.0	0.0	0.0	0.0	1.68327177306147
RN7SL581P	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RN7SL583P	0.0	0.0	0.0	0.0	0.0	1.68327177306147
RN7SL587P	2.25321483283842	4.21003406967363	1.94379380210906	3.90765508791664	4.51987427421666	3.94252427921394
RN7SL589P	2.73360603162449	3.9074635584699	2.52237382456651	4.22831109644946	4.65826253539438	3.59189150147646
RN7SL58P	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL592P	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RN7SL594P	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RN7SL598P	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL5P	0.0	2.17040248629421	2.26189579936271	2.50317491358933	2.76001272995983	2.11013994903199
RN7SL600P	2.51331392522965	4.34043357402368	2.74293748242366	4.29845799495487	5.48808335884669	4.13640950098339
RN7SL605P	0.957439223542008	1.45982229981518	0.962773549420808	1.51990756854094	0.0	0.0
RN7SL606P	0.957439223542008	0.0	0.0	0.951485877153058	1.72666074592923	1.07435283090471
RN7SL608P	3.38108958168133	3.72848801317765	3.39101608485939	2.2435026002505	2.49036932429533	3.29956967394287
RN7SL60P	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RN7SL610P	1.52793113248798	0.0	0.962773549420808	0.0	0.0	1.07435283090471
RN7SL612P	0.0	0.0	0.0	0.0	2.49036932429533	0.0
RN7SL614P	0.957439223542008	1.45982229981518	0.962773549420808	0.951485877153058	0.0	0.0
RN7SL615P	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL619P	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL620P	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL622P	1.52793113248798	0.907177105483059	1.53511066935104	0.0	0.0	1.68327177306147
RN7SL623P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL628P	0.0	0.0	0.962773549420808	0.951485877153058	0.0	0.0
RN7SL635P	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RN7SL63P	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
RN7SL648P	0.0	0.0	0.962773549420808	0.0	1.10755695246591	0.0
RN7SL649P	0.957439223542008	0.0	0.962773549420808	0.0	2.15847061327983	0.0
RN7SL652P	0.957439223542008	0.0	0.962773549420808	0.951485877153058	0.0	1.68327177306147
RN7SL659P	1.9356785405249	4.21003406967363	0.0	1.51990756854094	2.15847061327983	1.68327177306147
RN7SL663P	2.25321483283842	1.85842555506275	0.962773549420808	1.51990756854094	1.10755695246591	2.11013994903199
RN7SL665P	0.0	0.0	1.53511066935104	0.0	0.0	0.0
RN7SL672P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL674P	3.24439091492229	3.15029184304949	2.74293748242366	3.49473524316921	3.64939065030732	2.93256456353744
RN7SL677P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL678P	0.0	0.907177105483059	0.0	0.0	0.0	1.07435283090471
RN7SL679P	0.0	0.0	0.0	0.951485877153058	1.10755695246591	0.0
RN7SL67P	1.9356785405249	0.0	0.0	1.92660299877737	2.15847061327983	1.07435283090471
RN7SL680P	0.0	0.907177105483059	0.962773549420808	0.951485877153058	0.0	1.07435283090471
RN7SL683P	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL684P	0.957439223542008	0.0	1.53511066935104	0.0	0.0	0.0
RN7SL687P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL688P	0.0	0.907177105483059	0.0	0.0	0.0	1.07435283090471
RN7SL689P	3.50594940643674	3.52412246562331	4.32056165924876	3.08251645664785	3.893134376079	2.7068368987323
RN7SL68P	0.957439223542008	1.85842555506275	0.0	0.951485877153058	0.0	0.0
RN7SL692P	0.0	0.907177105483059	0.0	0.0	0.0	1.07435283090471
RN7SL697P	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RN7SL698P	1.52793113248798	0.0	0.962773549420808	2.72316103421608	2.15847061327983	0.0
RN7SL69P	0.0	0.907177105483059	0.0	0.951485877153058	0.0	0.0
RN7SL704P	1.9356785405249	0.907177105483059	2.52237382456651	1.51990756854094	1.10755695246591	2.93256456353744
RN7SL716P	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL718P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL724P	0.0	0.0	1.53511066935104	0.0	1.10755695246591	0.0
RN7SL726P	0.957439223542008	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL733P	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL736P	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RN7SL738P	0.957439223542008	0.0	0.0	0.951485877153058	2.15847061327983	0.0
RN7SL740P	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RN7SL743P	0.957439223542008	0.0	0.962773549420808	0.951485877153058	1.72666074592923	2.7068368987323
RN7SL745P	0.0	0.907177105483059	1.94379380210906	1.92660299877737	0.0	2.11013994903199
RN7SL749P	0.0	0.0	1.53511066935104	0.951485877153058	0.0	1.07435283090471
RN7SL750P	0.957439223542008	0.907177105483059	0.0	0.951485877153058	0.0	0.0
RN7SL751P	0.957439223542008	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL752P	0.957439223542008	2.17040248629421	0.0	0.0	2.15847061327983	0.0
RN7SL753P	1.52793113248798	1.45982229981518	0.0	0.0	1.10755695246591	1.07435283090471
RN7SL75P	1.52793113248798	0.907177105483059	0.962773549420808	0.951485877153058	0.0	1.07435283090471
RN7SL760P	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL762P	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL767P	0.957439223542008	0.0	0.962773549420808	0.951485877153058	3.18326912977685	0.0
RN7SL76P	0.0	1.45982229981518	0.962773549420808	0.951485877153058	1.72666074592923	1.68327177306147
RN7SL774P	0.0	0.907177105483059	0.0	0.951485877153058	0.0	1.07435283090471
RN7SL775P	1.52793113248798	1.45982229981518	1.53511066935104	0.951485877153058	0.0	1.68327177306147
RN7SL784P	0.0	0.907177105483059	0.0	0.951485877153058	0.0	0.0
RN7SL789P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL794P	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RN7SL798P	0.0	0.907177105483059	0.0	1.51990756854094	1.10755695246591	0.0
RN7SL804P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL806P	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL809P	0.0	1.45982229981518	2.52237382456651	0.951485877153058	1.10755695246591	0.0
RN7SL810P	4.77463322614799	0.0	5.31872123111367	4.8587718420153	5.95895020236437	1.07435283090471
RN7SL812P	0.0	1.45982229981518	2.52237382456651	1.51990756854094	2.15847061327983	0.0
RN7SL813P	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RN7SL817P	1.52793113248798	3.0005371593483	0.0	0.951485877153058	0.0	0.0
RN7SL81P	3.24439091492229	2.64437186658867	2.74293748242366	2.2435026002505	1.10755695246591	2.4391201604074
RN7SL825P	0.957439223542008	0.0	0.962773549420808	0.951485877153058	0.0	1.07435283090471
RN7SL827P	0.957439223542008	0.907177105483059	0.962773549420808	0.0	0.0	1.07435283090471
RN7SL832P	4.23995863453079	3.52412246562331	2.93420946486533	4.49049682114516	4.28369003870105	4.13640950098339
RN7SL833P	0.0	1.45982229981518	0.0	0.0	0.0	0.0
RN7SL834P	3.72728667806547	2.83341775138823	3.25421302788724	2.91399874908842	3.51010618375878	3.45312181284737
RN7SL838P	0.0	0.0	0.0	0.951485877153058	1.10755695246591	0.0
RN7SL840P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL846P	0.0	0.907177105483059	0.962773549420808	0.0	1.10755695246591	0.0
RN7SL851P	0.957439223542008	0.0	0.0	0.951485877153058	1.10755695246591	1.07435283090471
RN7SL861P	0.957439223542008	0.0	0.962773549420808	0.0	0.0	0.0
RN7SL862P	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RN7SL864P	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RN7SL89P	0.0	0.907177105483059	0.0	0.0	1.72666074592923	0.0
RNA5S4	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RNA5SP101	1.52793113248798	1.45982229981518	0.0	0.0	0.0	0.0
RNA5SP108	2.51331392522965	0.0	1.94379380210906	0.0	1.72666074592923	1.68327177306147
RNA5SP109	1.52793113248798	0.0	1.53511066935104	0.951485877153058	0.0	0.0
RNA5SP111	0.0	1.85842555506275	0.0	0.0	0.0	1.07435283090471
RNA5SP122	2.25321483283842	2.42676444430612	2.74293748242366	2.91399874908842	2.76001272995983	1.07435283090471
RNA5SP123	0.0	0.0	0.0	0.0	2.15847061327983	0.0
RNA5SP124	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP129	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RNA5SP132	0.957439223542008	1.85842555506275	0.962773549420808	0.0	0.0	0.0
RNA5SP137	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RNA5SP146	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP151	0.0	1.85842555506275	0.0	0.0	0.0	0.0
RNA5SP152	0.0	0.0	0.0	0.0	2.15847061327983	0.0
RNA5SP154	1.52793113248798	0.907177105483059	0.0	1.51990756854094	0.0	0.0
RNA5SP155	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP160	1.9356785405249	1.45982229981518	1.53511066935104	0.951485877153058	3.35592339260063	3.59189150147646
RNA5SP165	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP168	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP174	0.0	0.0	0.962773549420808	0.0	0.0	2.7068368987323
RNA5SP18	3.50594940643674	2.42676444430612	3.73743724184233	2.2435026002505	3.64939065030732	1.07435283090471
RNA5SP180	0.0	1.85842555506275	0.962773549420808	1.51990756854094	0.0	0.0
RNA5SP184	2.51331392522965	1.85842555506275	0.962773549420808	1.51990756854094	0.0	1.07435283090471
RNA5SP185	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP191	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP195	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP197	0.0	0.0	1.94379380210906	0.0	0.0	1.07435283090471
RNA5SP201	0.957439223542008	0.907177105483059	1.53511066935104	1.92660299877737	0.0	2.11013994903199
RNA5SP203	1.9356785405249	0.907177105483059	0.962773549420808	0.0	2.15847061327983	1.07435283090471
RNA5SP206	1.52793113248798	0.0	0.0	0.0	0.0	0.0
RNA5SP207	0.0	0.0	0.0	2.2435026002505	0.0	1.07435283090471
RNA5SP208	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP212	0.957439223542008	0.0	0.962773549420808	0.951485877153058	0.0	1.68327177306147
RNA5SP217	0.957439223542008	2.17040248629421	1.94379380210906	1.51990756854094	0.0	0.0
RNA5SP218	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RNA5SP219	3.24439091492229	3.9074635584699	2.93420946486533	3.08251645664785	2.98710739767197	4.94747847114041
RNA5SP220	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP226	0.957439223542008	1.45982229981518	0.0	0.0	0.0	0.0
RNA5SP227	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP233	0.0	0.0	0.962773549420808	0.0	0.0	1.07435283090471
RNA5SP237	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RNA5SP241	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP242	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP245	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP246	1.52793113248798	0.907177105483059	1.53511066935104	1.51990756854094	1.72666074592923	0.0
RNA5SP247	0.0	1.85842555506275	0.962773549420808	0.0	1.72666074592923	1.07435283090471
RNA5SP248	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP25	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP256	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP259	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP260	0.0	0.907177105483059	1.53511066935104	0.0	0.0	0.0
RNA5SP277	0.0	0.907177105483059	0.962773549420808	0.0	0.0	0.0
RNA5SP278	0.957439223542008	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP28	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP282	0.957439223542008	1.45982229981518	0.962773549420808	1.51990756854094	1.10755695246591	1.07435283090471
RNA5SP283	1.52793113248798	0.0	0.0	1.51990756854094	1.10755695246591	2.93256456353744
RNA5SP284	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RNA5SP288	0.957439223542008	0.907177105483059	0.962773549420808	0.0	1.10755695246591	0.0
RNA5SP290	0.957439223542008	1.85842555506275	0.0	1.51990756854094	0.0	1.07435283090471
RNA5SP296	2.73360603162449	0.907177105483059	0.0	2.50317491358933	1.10755695246591	3.12770602381717
RNA5SP298	1.52793113248798	0.907177105483059	0.962773549420808	0.0	0.0	0.0
RNA5SP301	0.0	1.45982229981518	1.53511066935104	2.2435026002505	2.49036932429533	1.07435283090471
RNA5SP305	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP307	0.0	0.0	0.962773549420808	0.951485877153058	0.0	0.0
RNA5SP309	0.957439223542008	2.42676444430612	0.962773549420808	0.0	0.0	0.0
RNA5SP310	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP311	0.957439223542008	2.17040248629421	0.0	1.51990756854094	1.10755695246591	1.68327177306147
RNA5SP312	0.0	0.0	0.0	0.951485877153058	0.0	1.07435283090471
RNA5SP317	1.9356785405249	1.45982229981518	0.0	2.2435026002505	1.10755695246591	2.11013994903199
RNA5SP320	0.957439223542008	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP323	0.0	0.0	0.962773549420808	0.0	0.0	1.07435283090471
RNA5SP325	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP33	0.0	0.0	0.0	0.0	1.72666074592923	0.0
RNA5SP341	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP343	0.0	0.907177105483059	0.0	0.951485877153058	0.0	1.07435283090471
RNA5SP351	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP354	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP357	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RNA5SP364	0.0	0.0	0.0	0.0	1.10755695246591	1.07435283090471
RNA5SP37	1.9356785405249	0.0	0.962773549420808	0.0	2.76001272995983	1.07435283090471
RNA5SP370	0.957439223542008	0.907177105483059	0.0	0.0	1.10755695246591	1.07435283090471
RNA5SP372	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP374	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP375	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RNA5SP38	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP383	4.23995863453079	4.72168979847086	5.1361060177098	4.71228273586226	5.00807987968803	4.13640950098339
RNA5SP385	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP39	1.52793113248798	0.907177105483059	0.0	0.0	1.10755695246591	1.68327177306147
RNA5SP394	0.0	0.907177105483059	0.0	0.0	0.0	1.07435283090471
RNA5SP399	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP41	0.0	0.0	0.0	0.951485877153058	1.10755695246591	0.0
RNA5SP425	0.957439223542008	0.0	0.0	1.51990756854094	1.72666074592923	1.68327177306147
RNA5SP427	0.0	0.907177105483059	0.0	0.0	1.10755695246591	0.0
RNA5SP434	0.957439223542008	0.907177105483059	0.0	0.951485877153058	0.0	0.0
RNA5SP435	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP437	0.0	0.0	1.53511066935104	0.0	0.0	0.0
RNA5SP44	0.0	0.907177105483059	0.962773549420808	0.0	0.0	0.0
RNA5SP440	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP442	2.25321483283842	0.907177105483059	0.0	0.0	0.0	2.4391201604074
RNA5SP447	0.0	0.907177105483059	0.0	0.0	1.10755695246591	0.0
RNA5SP449	0.957439223542008	1.45982229981518	0.962773549420808	1.51990756854094	2.15847061327983	2.7068368987323
RNA5SP452	0.0	1.85842555506275	0.0	0.0	0.0	0.0
RNA5SP457	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP464	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP465	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP466	0.957439223542008	0.0	0.0	1.51990756854094	0.0	1.07435283090471
RNA5SP467	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP473	0.0	1.45982229981518	1.53511066935104	0.0	0.0	0.0
RNA5SP474	2.51331392522965	1.85842555506275	3.10306559890351	2.2435026002505	2.15847061327983	1.07435283090471
RNA5SP477	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP479	0.957439223542008	0.907177105483059	1.94379380210906	0.0	0.0	0.0
RNA5SP483	0.0	0.907177105483059	1.53511066935104	0.0	0.0	1.07435283090471
RNA5SP488	0.0	0.0	0.0	0.0	0.0	2.11013994903199
RNA5SP490	0.0	2.17040248629421	0.962773549420808	0.951485877153058	2.49036932429533	2.11013994903199
RNA5SP491	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP494	1.52793113248798	0.0	0.0	1.51990756854094	0.0	1.07435283090471
RNA5SP496	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP497	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP498	4.1661916707944	3.28595314889765	3.83660548602917	4.29845799495487	6.24910946049763	3.59189150147646
RNA5SP499	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP502	0.0	0.907177105483059	0.0	0.951485877153058	0.0	0.0
RNA5SP507	0.957439223542008	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP51	0.0	1.85842555506275	0.0	0.951485877153058	1.10755695246591	0.0
RNA5SP515	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP52	0.0	1.45982229981518	0.0	0.0	0.0	0.0
RNA5SP526	0.957439223542008	0.0	0.0	0.0	0.0	0.0
RNA5SP527	0.957439223542008	1.85842555506275	0.0	0.0	0.0	1.68327177306147
RNA5SP528	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP53	0.0	0.0	0.962773549420808	0.0	0.0	0.0
RNA5SP531	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP535	0.957439223542008	0.0	0.0	0.0	1.10755695246591	2.4391201604074
RNA5SP67	0.957439223542008	1.45982229981518	0.0	0.0	1.10755695246591	1.07435283090471
RNA5SP68	0.957439223542008	0.907177105483059	0.0	0.951485877153058	1.10755695246591	0.0
RNA5SP74	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNA5SP78	1.52793113248798	0.0	1.53511066935104	0.0	1.72666074592923	0.0
RNA5SP80	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNA5SP82	3.38108958168133	2.42676444430612	2.26189579936271	1.51990756854094	1.72666074592923	2.11013994903199
RNA5SP84	0.0	0.0	0.0	0.0	0.0	1.07435283090471
RNA5SP92	1.9356785405249	0.0	1.53511066935104	1.51990756854094	0.0	1.68327177306147
RNA5SP96	0.0	0.0	0.0	0.0	1.10755695246591	0.0
RNA5SP97	0.0	0.0	0.0	0.951485877153058	0.0	0.0
RNASE1	12.3630071379727	13.3804490518838	12.7226386239275	14.0782411944453	14.2145764668431	12.7419270763958
RNASE10	0.0	1.45982229981518	0.0	1.51990756854094	0.0	2.11013994903199
RNASE13	0.0	0.907177105483059	0.0	0.0	0.0	0.0
RNASE2	3.38108958168133	3.0005371593483	4.68231406041296	5.6036866432385	5.24617024845781	4.04272149546497
RNASE3	0.957439223542008	0.0	0.962773549420808	0.0	1.10755695246591	1.07435283090471
RNASE4	3.72728667806547	2.64437186658867	4.57151174464425	5.15189716578436	4.19551035006333	3.71847667276106
RNASE6	7.40593236704663	8.43419754609841	8.8316129621572	8.8351829909957	8.92143355259759	8.48893199702138
RNASE7	3.09337092619119	0.0	0.962773549420808	3.49473524316921	0.0	0.0
RNASEH1	8.82665868808083	8.87444114667483	8.94707776966696	8.60888695258161	9.13206308995233	8.73341691953418
