	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
KRTAP10-10	0.0	0.0	0.0	0.0	0.03475282200398597	0.05020828769637824
KRTAP10-11	0.0	0.0	0.0	0.0	0.05951947521250246	0.021884620162052074
KRTAP10-12	0.05548138786906911	0.1877677470460248	0.10632526836446515	0.05080869675331792	0.0	0.06784698405537604
KRTAP10-2	0.04305257634674603	0.0	0.0	0.0	0.03594745938853345	0.07721510200034315
KRTAP10-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP10-4	0.03184713228425767	0.0373361112566135	0.0	0.0	0.0	0.01910080267995392
KRTAP10-5	0.0	0.0	0.0	0.0	0.0	0.09412808329037121
KRTAP10-6	0.0	0.0	0.0	0.0	0.0	0.021840995552451028
KRTAP10-7	0.0	0.03200094454076767	0.05153832402703408	0.0	0.0	0.04832952528153093
KRTAP10-8	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP10-9	0.0	0.0	0.0	0.0	0.05837371731813888	0.021456274541819708
KRTAP11-1	0.0	0.0	0.0	0.0	0.0	0.03239499598036071
KRTAP12-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP12-2	0.0	0.0	0.0	0.0	0.05927663336321616	0.04343396179613456
KRTAP12-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP12-4	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP13-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP13-2	0.0	0.06773865583741107	0.056207407586586815	0.0	0.0	0.10444656885950826
KRTAP13-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP13-4	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP15-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP16-1	0.02783984112878648	0.0	0.0	0.0	0.0	0.03303360194167924
KRTAP17-1	0.0	0.2820613630066488	0.0	0.0	0.1590233075198999	0.04024536918566716
KRTAP19-1	0.4067249538384377	0.0	0.0	0.0	0.0	0.0
KRTAP19-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP19-3	0.0	0.0	0.0	0.0	0.0	0.08381408522179327
KRTAP19-4	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP19-5	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP19-6	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP19-7	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP19-8	0.0	0.0	0.0	0.0	0.0	0.22092548543699947
KRTAP2-1	0.0	0.07663803417995758	0.0	0.015238637493620753	0.0	0.0
KRTAP2-2	0.0	0.6876027172506124	0.0	0.0171287420625478	0.0	0.0
KRTAP2-4	0.0	0.0778493504031848	0.0	0.04599519917675953	0.0	0.0
KRTAP20-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP20-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP20-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP20-4	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP21-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP21-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP21-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP22-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP22-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP23-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP24-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP25-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP26-1	0.0	0.0	0.0	0.0	0.09563200417111047	0.023732551670492593
KRTAP27-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP3-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP3-2	0.0	0.08875912274401324	0.0	0.0	0.0	0.0
KRTAP3-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-11	0.0	0.0	0.0	0.06877879380924555	0.0	0.023353303177109232
KRTAP4-12	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-4	0.0	0.05018167445878153	0.0	0.0	0.0	0.0
KRTAP4-5	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-6	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP4-7	0.0	0.0	0.0	0.0	0.0	0.06164557161923214
KRTAP4-8	0.0	0.0	0.0	0.07106572457928537	0.0	0.0
KRTAP4-9	0.0	0.0	0.0	0.0	0.0	0.09872798070325417
KRTAP5-1	0.05040989140859974	0.32401445382508326	0.14218467986784314	0.4393210042512815	0.34331457712228963	0.17660107103459047
KRTAP5-10	1.5007969551858156	0.0	0.0	4.688023657054707	0.23806410843460518	0.39672176744772997
KRTAP5-11	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP5-2	0.0	0.04800832230109741	0.1150340422230498	0.0	0.0	0.2307379289724163
KRTAP5-3	0.0	0.0	0.0	0.016471359558460782	0.0	0.06522252076262974
KRTAP5-4	0.0	0.044942553988015325	0.0	0.0	0.15242617385883256	0.023155975049522416
KRTAP5-5	0.0	0.04754494962574469	0.0	0.0	0.0	0.0
KRTAP5-6	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP5-7	0.0	0.06302062879560244	0.0	0.016496034637632582	0.0	0.0
KRTAP5-8	0.31214933529666095	0.0	0.0	4.688023657054707	0.0627854200372746	0.15447951688614048
KRTAP5-9	0.5662472169487168	0.2867747155396452	0.0721499898443876	0.3383867601655429	0.1798154809439929	0.3482618848229408
KRTAP6-1	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP6-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP6-3	0.0	0.0	0.0	0.0	0.0	0.05738594301407857
KRTAP7-1	0.0	0.0	0.0	0.0	0.0	0.181939611808218
KRTAP8-1	0.0	0.12259440370023693	0.0	0.0	0.0	0.0679771873879894
KRTAP9-1	0.0	0.0	0.0	0.0	0.0	0.042262182713973126
KRTAP9-2	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP9-3	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP9-4	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP9-8	0.0	0.0	0.0	0.0	0.0	0.0
KRTAP9-9	0.0	0.0	0.0	0.0	0.0	0.0
KRTCAP2	9.93258386928929	8.268542000300123	7.387500406480984	7.73905148490554	7.320746404502094	7.625007413214914
KRTCAP3	4.14075411994421	5.927723452656793	3.8894930119684394	3.3277980048718003	3.680875671591696	5.867767999125768
KRTDAP	7.359916437768124	6.542137304142096	6.5628636416527835	0.4337585458245213	0.0	6.05097395693151
KSR1	8.364327293380887	6.962433343570804	6.66079459265986	8.047772842554098	7.245733328923869	7.480152003089322
KSR2	0.013521560053815836	0.049302743824508284	0.03745489966925521	0.027390469885898144	0.02509713479027681	0.022452472328505634
KTI12	2.3278971432223328	2.5909444796430936	5.871165994272643	2.6916279593805856	2.319956026231757	2.6185440798681556
KTN1	3.8440843067788357	3.822954436451869	5.323352053276444	4.862446431897872	5.034620712026102	5.293587519611292
KTN1-AS1	0.5284532980886809	0.3056810776983938	0.7385880020306278	0.2381375007020071	0.4113730928247673	0.33708193421483124
KXD1	5.621917063981645	11.103136973318502	5.843021559057515	5.939569811790915	5.508384280736654	5.7524140999630795
KY	0.1777723994690487	0.17461734212830804	0.19326962968940342	0.08238091012836568	0.10176543330389438	0.13770286420147101
KYNU	1.5798462992474733	2.118319853590722	2.1445685176647116	2.183149819864252	2.376265374924289	2.0879040687256136
L1CAM	0.20175428981611204	0.1492996927504779	0.1070447727226351	0.1701750469127516	1.2821906850746851	0.35026866082053976
L1TD1	0.03295350963075528	0.3372349670168385	0.09914072500919852	0.08149738802844908	0.35739998581459537	0.0025092601003060097
L2HGDH	0.9266082592377242	0.7632985341414542	1.0258721877733645	0.8311257093556321	1.033948002944131	0.8354366277092404
L3MBTL1	1.1831371128691632	1.4742647008733014	6.103105230359847	1.1886414592303396	2.2751024291428843	1.3959895567772962
L3MBTL2	3.766340733116379	3.6894333584840737	3.4632039204286245	3.259222764054009	3.6003530201140173	3.9505523978334676
L3MBTL3	1.1392075202712542	1.5011639558871568	1.5703949235963164	1.8391211300131944	2.37121870890147	1.911123978227222
L3MBTL4	0.498551121125187	1.3507291911702122	1.8557665007008677	1.1659569471039717	1.7811876290898159	1.6716239993907236
LACC1	1.0942157976418732	1.0338352670724704	1.4732206303405408	1.3673878410747293	1.9115880492110464	1.9839658401515783
LACE1	0.924947386318066	0.7960453211767781	1.39541383088666	0.9511976027019196	1.0572630996049766	1.0988709189085004
LACRT	0.0	0.0	0.0	0.0	0.0	0.0
LACTB	2.1405496383934923	2.9673420156960844	3.2036991995725077	3.390532873660456	3.5232106484078685	3.057429476429827
LACTB2	2.008027861366928	2.374908713778094	3.1843723446316416	4.341509038459568	0.0	3.4664705096374298
LAD1	2.9784244654408574	5.381172604716798	4.7958656310639896	3.7198843520631293	4.4161709220711245	3.8192083278013933
LAG3	2.8446005748507215	2.0610883778102997	2.164129773333102	1.7494613265965497	1.8690343608040934	2.0835742096661765
LAGE3	5.0071282099542564	3.5603114324848812	2.857308243917074	2.9724886406634417	2.719939096442052	3.4038253293794045
LAIR1	2.9730436364696704	0.0	2.483049575309922	3.5795060213448644	3.3395564469184884	3.97793929053191
LAIR2	1.6607187351431294	9.052111532694148	3.9400257636226734	2.030265442857669	6.525112020215677	1.2897813588611577
LALBA	0.0	0.0	0.0	0.0	0.0	0.0
LAMA1	0.9280708557280737	1.8522665700735619	0.406163295300922	1.2916742766424214	0.9272107736926104	1.3232086396059266
LAMA2	4.725435791905312	6.129616859168462	5.842219583427861	4.868953394338586	3.3674465535303635	4.246940068461685
LAMA3	1.1732681773509097	1.8760001850277024	3.53938217885408	3.5216915131074233	3.510810048648165	3.226901518197229
LAMA4	4.386728189124992	5.165204483257739	5.2978480382574515	5.958682624632839	5.4192725750931015	5.126039492702662
LAMA5	5.1110229634349515	4.209422171885429	4.614338817684965	4.278772808696068	5.153943114981244	4.356024050295253
LAMB1	4.767856041218352	6.746850183098051	7.276608325022083	5.687824957424992	6.525304682279585	6.28783425327863
LAMB2	6.640912977127961	7.879840522602784	5.980233278353348	6.574828123587443	6.103573171497856	7.2494074148501895
LAMB2P1	0.41570350996058897	0.35232802478616854	0.269843462037423	0.23293576350464584	0.11173725871487024	0.36956587053875267
LAMB3	5.196532295196755	6.525942006726195	6.028984574408587	5.949583955802	7.3549457633257065	6.294754904103596
LAMB4	0.07215424402849993	0.16313285965098456	0.2916825269213375	0.09749254471941007	0.16634010264633817	0.09808074203223219
LAMC1	5.171322936633908	5.550288127819742	6.174869770744396	6.777419715515831	6.153815467328862	6.465759023367343
LAMC2	2.287126503334119	2.6715741837458404	3.9892934437851664	3.0508481812600974	4.1356087427865775	3.2038573471532814
LAMC3	4.492122374272148	5.182692297516191	4.6447157798866785	5.882643049361842	6.460934189709167	5.866331872822289
LAMP1	6.957844968813676	6.7508342526057445	7.101839140117596	7.612182916086169	7.3380856304984174	7.136283684967965
LAMP2	4.068688005974315	4.292362128936577	6.001288832831377	5.086558752017195	6.228826384848914	4.999025852035462
LAMP3	1.0820280841382917	0.9073152625206534	1.0066355409412182	1.4046361334803739	1.3695837371184112	0.8512961014790247
LAMP5	0.12772003690138095	0.5554951933218023	0.3147266841921687	0.6282696719102696	0.12856937418545727	1.3192710908180632
LAMTOR1	6.649842478866564	6.489353466721382	6.053345972595719	6.395090226919236	6.553859645991082	7.674545393845865
LAMTOR2	7.361820985953484	6.699856973620168	6.170293643072782	6.50813862646556	5.993185229675756	6.409905122846796
LAMTOR3	2.2180371589794636	3.636346204285688	3.082808165132569	2.883165259348404	2.8425303704640794	3.072004585268415
LANCL1	2.230326000028692	2.191534226043839	2.9609879581033636	2.7658041657197363	2.9109762879672387	2.9417204527085627
LANCL2	2.2238611614038235	2.2757877992177686	2.854765677167009	2.6348906048972136	2.8756031550103063	2.9353635649297654
LANCL3	0.07301415501774063	0.15217043636409144	0.1554254317471973	0.05389858977151747	0.2575706856300718	0.14819744262220957
LAP3	4.895646771639265	4.7933965217174865	5.244156395628105	5.6350433144493515	5.313793652579392	5.875780063068488
LAPTM4A	6.582787803085189	8.244006982653616	8.256137908620708	7.780461028129467	8.276180250453017	8.181539905773608
LAPTM4B	5.390567953479391	5.994163328046026	5.931014024667977	5.491657517745728	5.941838743568399	5.643457950983958
LAPTM5	6.292623485734261	6.1554112637970375	5.472432532081588	5.8509094109306155	6.022631913022909	6.27564590964121
LARGE	3.565840853760537	3.8907774142533262	4.526951440928643	4.620252088720707	3.659262410331694	3.774797599800412
LARP1	3.4725007686568183	3.7130028909376707	4.509056050401385	4.27219492824831	4.5934135334144255	4.16778341506213
LARP1B	1.5667323640719386	2.1910888332874796	2.9750431581293384	2.7036566681018535	3.5920024793521614	3.216875428213669
LARP4	2.5968755256579157	2.2348630219547614	2.553185993040364	2.8466337174089715	2.6009024592101406	2.9092201090542735
LARP4B	2.819617095657045	2.915849748024645	3.2777512200278016	3.3323728171644627	3.525191907608443	3.465713319595964
LARP6	4.212911685401361	4.024736326664547	3.8882951525024345	4.100187143698447	4.6145802901722925	4.884446513091855
LARP7	2.619063152784181	3.6967617102373738	4.030088838942588	3.8182574946222485	3.622309577471774	4.141727055009636
LARS	3.1397003208762655	3.6169810361997867	4.840820716095749	3.8442048528217607	4.059441809032905	4.629572279582282
LARS2	1.2413032669076027	3.00102214792933	3.484357290744888	2.5519933507438752	2.8408076267596947	2.5491195852836452
LAS1L	3.7090369285088403	4.080145978629491	4.063304471801352	3.9691965479917455	3.859472666851937	0.0
LASP1	5.2019160999812755	5.859490060590153	6.274326897929914	6.001565826604844	6.17056004822069	6.093665805425672
LAT	4.793141572984575	5.433964268371636	4.618884669139447	4.652813430504719	4.840765337323874	4.995570444863363
LAT2	4.05449253359119	3.66186358827842	3.200891937001775	4.142715669614517	3.7391784331342253	4.254526018297801
LATS1	0.8947719842919297	0.7594882333574491	2.066533558219027	1.9772066418906717	2.3123079403442666	2.2113393334533176
LATS2	1.6638318878806138	2.153289764164631	2.582252499347027	3.6737712293598666	3.64512520312669	3.2551698572884424
LAX1	0.10458344021213928	0.0157653023564414	0.24873276809202866	0.20733190271098242	0.2503188855528567	0.29960572603695396
LAYN	3.8665519573747673	2.74240726315593	3.2959404408104893	5.106067693724237	3.2474961590783384	3.4410252608455103
LBH	2.2962341945357956	4.545060223014748	3.395169763435494	4.763921420761409	5.139805080702874	3.544621389813755
LBP	0.4919741493947727	1.9477185154844454	1.1827113638444866	1.8590710616679686	2.452927474632425	0.9139237787083874
LBR	1.8795450222823165	2.749274666470316	3.5694789398266664	3.79292821390847	3.602385613105013	3.620422191914284
LBX1	0.0	0.0	0.0	0.0	0.0	0.02086399877229378
LBX2	0.0	0.0	0.0	0.0	0.0	0.0
LCA5	0.9262385823828643	0.5237034586830951	0.9970510047766162	0.9397922590781229	1.367734489551153	1.1042360031610283
LCA5L	0.6156479385741884	0.5337985456425652	1.0582472168546626	0.0	0.0	0.0
LCAT	3.6227663989862666	7.354901698517473	4.230226074164224	6.249138109903882	4.128004635113187	6.868291668772797
LCE1A	0.0	0.0	0.0	0.0	0.0	0.0
LCE1B	0.0	0.0	0.0	0.0	0.0	0.024231015271291595
LCE1C	0.0	0.0	0.0	0.0	0.0	0.0
LCE1D	0.0	0.0	0.0	0.0	0.14718033530608654	0.0
LCE1E	0.0	0.17226987872526894	0.0	0.0	0.0	0.0
LCE1F	0.0	0.0	0.0	0.0	0.0	0.0
LCE2A	0.0	0.0	0.0	0.0	0.0	0.0
LCE2B	0.0	0.0	0.0	0.0	0.0	0.0
LCE2C	0.0	0.0	0.0	0.0	0.0	0.0
LCE2D	0.0	0.0	0.0	0.0	0.0	0.0
LCE3A	0.0	0.0	0.0	0.0	0.0	0.0
LCE3B	0.0	0.0	0.0	0.0	0.0	0.0
LCE3C	0.0	0.0	0.0	0.0	0.0	0.0
LCE3D	0.0	0.0	0.0	0.0	0.0	0.11432877470112986
LCE3E	0.0	0.0	0.0	0.0	0.0	0.0
LCE4A	0.0	0.0	0.0	0.0	0.0	0.13648107766944623
LCE5A	0.0	0.0	0.0	0.0	0.48414019403492675	0.0
LCE6A	0.0	0.0	0.0	0.0	0.0	0.0
LCK	1.2392147141578471	1.3937237083222331	1.1265698494364536	1.7714884130644837	1.843191952874311	1.5341911203332572
LCLAT1	1.1643486414654638	1.1097884564637337	1.0942090401772735	1.2785973907649453	1.184324733186165	1.1152530273875982
LCMT1	4.657525682529299	4.79595911426249	4.54921941344648	4.898135780510368	4.417602763601477	4.7741281442935835
LCMT2	1.6242927731788146	1.7456331851807683	3.1411760782434808	2.8046937883981284	2.3298440461350154	2.6723710277240347
LCN1	0.0	0.0	0.0	0.5398218640763487	0.5545613481227807	0.2958170464075345
LCN10	0.5926479088927901	0.38527530055781073	1.4399369062265077	1.2269831847015735	1.6974402355911065	1.5299308619636567
LCN12	2.7873258883801206	2.306402243775404	2.7515301341695295	2.1935667557684537	3.191191506933383	3.312043588910481
LCN15	0.0	0.0	0.0	0.0	0.0	0.0
LCN2	5.319863564487591	5.61422984735282	6.1229190822737065	6.784530156404788	7.23479827487342	4.940251335985989
LCN6	1.1939294063705421	0.3514790770681417	1.4399369062265077	1.2269831847015735	1.6974402355911065	1.5299308619636567
LCN8	0.24335223814447618	0.42987837024628456	0.0	0.0	0.0	0.0
LCN9	0.0	0.0	0.0	0.0	0.0	0.0
LCNL1	0.3495170130489873	1.263455130534683	10.393111545198343	0.43933483567893344	0.4570983376520022	0.8133875959724607
LCOR	0.6682562150583735	0.7592385146918416	1.2523005973348769	1.1200532835259824	2.005665864693725	1.3167423963642195
LCORL	0.9771223634380468	0.901127556071867	1.3102354050751053	1.0926269225677583	1.4381278106033113	1.2802021156172612
LCP1	5.9751142562818025	5.964789058968617	6.178061257497333	7.024895861920129	6.245740933592746	6.740563333660337
LCP2	3.6510287227168368	3.8737639923684997	4.623088429784131	4.657634289289049	4.458250748636576	5.011920477162651
LCT	0.0	0.02895579922803632	0.0	0.010927093528720027	0.0	0.02470831754363365
LCTL	0.0	0.0	0.0	0.0	0.0	0.0
LDB1	4.065270713381823	5.329579301103657	5.372043164432229	5.248762516252919	5.62152151326744	5.189670399666996
LDB2	2.3583793816507135	2.8730946242245845	4.256067125241334	3.5814476646680373	4.046036981588434	3.787254833248097
LDB3	0.6953658369484911	0.49838568299523417	1.071501835011059	0.16821712240482375	0.33539978801270137	0.6533875106970622
LDHA	6.784713357436993	8.298543767775236	8.613980951807783	8.122155011479837	8.534863119140962	8.168551784074854
LDHAL6A	0.10257791596127734	0.0	0.0	0.0	0.0	0.09698922522851576
LDHAL6B	0.22395133822077892	0.05571057253350966	0.0	0.10384042159007398	0.0	0.09701863082142143
LDHB	7.388396212185574	8.211844502126324	7.996061029434288	7.417312457777578	7.413162468448788	7.95630645313807
LDHC	0.0	0.08439808757313917	0.0	0.0	0.0	0.0
LDHD	2.619091332393905	3.7260355540237757	3.8741969474983655	2.072263613422749	3.629857833100234	2.8470267687779436
LDLR	3.6000080271734483	3.5688955170800774	4.173055456877189	5.812141358048898	4.412713791586925	4.299120080009494
LDLRAD1	0.3455462579991517	2.357585784399182	1.6212477872884985	0.3384803243730609	1.2578494312555044	0.5146848331047261
LDLRAD2	0.0	0.0	0.0	0.0	0.0	0.0
LDLRAD3	1.5736265882359661	1.5173361717340252	2.2930908650468096	2.67592881369186	3.3056232987995235	2.4218022811572664
LDLRAP1	2.7821569101241264	3.1130853559437512	3.2249509350242755	3.1627079315860227	3.2589605599785054	3.0514643337994856
LDOC1	3.235103595118472	4.288432393213399	3.97183781073713	3.0398332475155003	3.0289775043928393	3.1359714865269788
LDOC1L	1.8582118078695873	1.7949439780247654	3.224589826465861	2.658458291048267	3.057183370576267	2.9710652586297095
LEAP2	7.487614971917238	0.8306780092139289	5.74119190430058	6.099861144903659	0.6431441306400675	0.8630241897046755
