	GSM3119483	GSM3119484	GSM3119485	GSM3119486	GSM3119487	GSM3119488	GSM5393469	GSM5393470	GSM5393471	GSM5393472	GSM5393473	GSM5393474
TNFRSF14	5.424451859571216	5.789982196335086	5.42166765492975	5.30937630532591	5.269762540705824	5.7881479925114565	9.79632198551979	10.0608025836637	9.71906410725522	10.3831542889134	10.7013699031432	10.0889005861466
TNFRSF17	0.1800447168727222	0.1603497075973903	0.0	0.0	0.0	0.1121135955278511	1.52793113248798	2.17040248629421	0.0	1.51990756854094	1.72666074592923	1.07435283090471
TNFRSF18	5.417302329775719	5.449907975948366	3.4735012011389528	4.488489301404449	3.7067184056134033	4.652027512955846	7.87394414243513	9.47533296398681	8.2422164006815	7.68310746821237	6.49056921545468	7.79542571548365
TNFRSF19	0.4126764011938381	1.5474004716441443	0.8923443925927513	1.359329997857854	0.8734990384690531	1.0045517283800411	7.80270356374531	6.02019514790787	4.83403085695877	7.05174987326869	6.93374337799841	6.87167870644754
TNFRSF1A	5.712056457249126	6.951004892429919	6.905049985793124	6.8331177901367255	6.739888596939425	6.575495379162425	11.5484236552373	11.3802627674909	11.696485256376	11.7373617111126	11.678239304232	11.2561340656227
TNFRSF1B	4.702868059565426	4.79447825181382	4.170069263733407	5.521066445602907	4.317166565793335	4.419296174735764	10.345146689701	10.2343828208151	11.2030416652789	10.9153532856584	11.1776580554369	11.5341028510699
TNFRSF21	5.127748822756663	2.8303526906260545	3.750424280729852	6.266587922251586	5.508263836127124	4.747924416238441	11.3021733213586	11.5983752869513	10.4003488456837	11.4839291741697	11.8545969098376	13.1914864217025
TNFRSF25	4.430238431469282	4.506970007400658	4.330013342691883	3.550198841943603	3.6774180357687714	3.932987132734623	9.97030593361395	9.05148168616521	9.73682447934722	8.83812984869686	10.1631037114207	8.15014824605944
TNFRSF4	2.587446605319088	2.8073384340200622	1.7915890556880822	2.593905881650935	2.5261088859732497	7.230154968853711	6.52920289241529	7.30096254666515	6.15441196606964	6.36187561047283	5.75811672168474	6.88523741695264
TNFRSF8	5.300636266269343	3.3435869043600954	3.400144413636145	4.441038544596324	2.7085779360158857	3.368248717713328	9.77476726221552	10.0536906894587	9.75278271037121	9.85121342561378	11.1919715754091	10.8931733976933
TNFRSF9	0.1436990365144149	0.1745265848444192	0.0561860388738681	0.1186483689906366	0.1244218409579263	0.0994157325175639	4.0884486896627	4.14013040938667	5.51113609037091	3.90765508791664	5.52473362948297	5.09479839577531
TNFSF10	4.092376599736596	3.607709063957367	3.9571252638307737	4.790146456422312	5.843235176424182	3.810186007695356	12.9241234982146	8.25150240102542	10.5300902553025	10.6026512352538	12.3046489314553	10.0844994580474
TNFSF11	0.0	0.1482260831510881	0.0355352340420493	0.1442474189885211	0.4024122151150793	0.4704764749699321	3.38108958168133	3.8207493905438	3.73743724184233	3.36997364725383	2.49036932429533	2.4391201604074
TNFSF12	5.497162051874367	6.057023465929329	9.432211984497073	9.672439485971193	5.154704713827687	9.551233372443964	7.89693013183727	8.76838312076408	8.498411473343	8.57749023120634	8.22927236419611	8.75573258325172
TNFSF13	5.497162051874367	6.057023465929329	9.432211984497073	9.672439485971193	5.154704713827687	9.551233372443964	6.83318364940851	7.11304895144148	6.78320950945131	7.2238499403646	6.74472635147846	7.57052295547657
TNFSF13B	1.2491054864545326	1.174253000177803	0.742765097416915	1.7270186244572237	1.2259350370395208	1.3583343665359169	7.04350359091176	6.23661992933774	7.54700592304311	7.83833831841073	8.51537739347897	7.88588273923838
TNFSF14	1.244844447248309	0.9355728959203928	8.01259101990745	8.233485466327409	7.388232596895551	1.042322146231048	7.05376741690119	7.38647261105772	6.69345569455433	6.83285798234689	7.57279821261999	8.46655754710252
TNFSF15	0.1631753777848719	0.1706826982328566	0.1162461686739692	0.6408245011700643	0.2360774298429939	0.3127848123892292	4.37705854766086	4.27670660760766	4.73467923793645	5.5471815999242	5.05894525221346	4.7242615316799
TNFSF18	0.0	0.0	0.0	0.4080998764012761	0.1142433410362402	0.201764325082895	1.9356785405249	1.45982229981518	2.52237382456651	3.23339272576204	1.10755695246591	2.4391201604074
TNFSF4	0.2143959070509113	0.2130548244185046	0.4681860324563242	0.334124301192437	0.4766460926165161	0.3288571396472611	4.44101336697708	4.67301515323746	5.1361060177098	5.94722476447336	5.52473362948297	4.13640950098339
TNFSF8	0.725128617162923	0.7700441755792411	0.4351602421617005	0.7752714076149427	0.881247998105512	0.5828218775661305	5.23773737749723	5.09862804323025	5.35262573443525	6.60270521966012	5.75811672168474	4.94747847114041
TNFSF9	0.1003479706765379	0.2764275813754803	0.0244701825973515	0.2145028414161733	0.1795874824211873	0.1463606581031078	1.9356785405249	1.85842555506275	2.93420946486533	3.08251645664785	3.893134376079	2.93256456353744
TNIK	0.3017199119717396	0.5591354394255085	0.8182934945597535	0.5150442801024819	0.7624364165743044	0.8754002737344838	6.23662546517156	6.20272936772442	6.36839443654111	6.50224919044388	5.48808335884669	5.78615420528108
TNIP1	0.0	5.006378819742249	5.311165216717998	0.0	5.2535733350677605	0.0	10.4547409835226	10.3326499522917	10.5273096981565	11.1838337320918	10.5305523563259	10.684126848507
TNIP2	3.764367388511226	4.984215641214985	4.623533299538361	4.5033932621050825	4.276250984576363	4.615745857049779	9.21978697157909	9.03472385545108	9.69283416584408	9.31294442281748	9.39714193904229	9.09314862600708
TNIP3	0.0340171902229945	0.0591995079865754	0.0789539365362299	0.1307931814007797	0.0046333842537135	0.116553332823672	0.957439223542008	2.42676444430612	2.26189579936271	1.51990756854094	1.72666074592923	1.68327177306147
TNK1	0.0	0.0	2.826670507438088	0.0	2.50039671606546	0.0	7.98000605079335	7.73954768872458	7.78287580558686	7.21480881518609	8.59077372084169	7.51054635605007
TNK2	4.943311872451402	4.236645681353266	3.5869328378531344	3.6084544379745775	3.960919402905383	3.608667331265909	9.75130985910735	9.72256676611448	10.0200288421881	9.73902300242428	9.97561109955097	9.57531331516424
TNKS	1.558321519791152	2.351396529538932	2.696801763218828	2.4249570133662166	2.60710775162525	2.7618341590825355	9.68682558166946	9.38188551544893	9.65936154600849	9.33605927777444	9.37221853617951	9.53287207757879
TNKS1BP1	5.978543445692535	5.141179348756039	5.780661804960661	5.874907597779467	5.95839495281504	5.538206007561803	11.0966379043289	11.4442047719706	11.0213115469909	11.0183230895047	10.3774056896836	10.9928262589114
TNKS2	1.8938320295457127	1.987313588760631	2.988208405201102	2.523052532052004	3.397101975782885	3.649351036538371	10.4411219411253	9.62518012123556	10.4887616718148	10.0511204669632	10.3960716920293	9.86941150239604
TNMD	0.664993382143494	0.0384364626093506	0.4577571209933566	0.392888891616226	0.1552414804505634	0.2548407191673342	2.51331392522965	3.8207493905438	3.10306559890351	2.91399874908842	4.28369003870105	4.22438268000409
TNN	0.0993967449473873	0.3364296497294877	1.149239851909032	0.4637814688617006	0.8685959026965281	0.3729431854825033	4.31013656141799	4.14013040938667	2.93420946486533	2.91399874908842	2.49036932429533	3.29956967394287
TNNC1	1.0868041430467623	0.89851949985577	0.7083196885516011	1.1938537302933874	0.6327493438681383	0.7216832593919126	2.51331392522965	1.45982229981518	1.94379380210906	2.50317491358933	2.49036932429533	1.68327177306147
TNNC2	0.0	2.5032393202835395	2.199254589794211	2.3289972652246544	2.5049279650774947	4.58181519728167	3.38108958168133	4.46001760073768	3.51596298472128	3.81496946317575	3.64939065030732	4.94747847114041
TNNI1	0.0441436807381149	0.2624788612938641	0.0	0.2176526040455875	4.4161709220711245	0.0	4.0884486896627	3.15029184304949	3.39101608485939	3.08251645664785	2.15847061327983	4.53079146412161
TNNI2	1.0019751395441472	4.494729205669004	0.7963120106726299	1.1381198163415442	4.224333600622794	0.8244770449340594	8.55766341276622	3.9892599049432	9.01746000613318	7.5600006074508	9.95225699283579	3.45312181284737
TNNI3	0.656533896153752	0.4230639259555847	0.0	0.0534308493364026	0.0	0.0361326339363655	0.0	0.0	0.962773549420808	0.951485877153058	0.0	0.0
TNNI3K	1.370744590444119	1.2293971913859878	2.068275261976681	1.5657385140529256	1.7511723247575048	1.9600408669269331	0.0	0.0	0.0	0.0	0.0	1.07435283090471
TNNT1	1.5595750196798366	0.5510030775887126	0.0	0.5851077247124541	0.1942673777262975	0.3236098737601756	1.9356785405249	2.17040248629421	1.53511066935104	3.08251645664785	3.18326912977685	1.07435283090471
TNNT2	0.4254764923924241	0.6614094046785068	0.2540872572829625	0.8407717815084362	1.928010196554331	0.3467946745469045	1.52793113248798	0.907177105483059	2.52237382456651	2.72316103421608	2.49036932429533	1.68327177306147
TNNT3	1.1089726680404983	0.6703499899875927	5.951524852700243	6.909089029665642	6.255192900189036	1.2418706841944935	6.12424092289863	3.15029184304949	4.73467923793645	6.7969595085774	3.35592339260063	2.7068368987323
TNPO1	2.229778628883029	2.2545366001339624	3.0631180572454992	2.680128533151223	3.1007119521455024	2.7649129805656054	10.1424775021939	9.72555327327835	10.1413719669292	9.85993880736311	9.99859316837418	9.82788746954713
TNPO2	2.9368470851801463	3.915243616610576	4.568707069745577	3.780835001738229	0.0	4.289827089417137	10.4557088703716	10.7291718161401	10.5235939326154	10.3139282160493	10.3635621458728	10.3236065590305
TNPO3	4.5261940401769225	3.3821193949129142	3.822516021836828	3.804476968311636	3.7777353116322026	4.659941678890677	9.7623041274754	9.68316887427315	9.83603343676375	9.73111841782825	9.72308418792968	9.74107222891787
TNR	0.0	0.0	0.0	0.0	0.0	0.0132306381883221	1.9356785405249	0.0	0.0	1.51990756854094	3.18326912977685	2.7068368987323
TNRC18	4.207377511381919	2.91909977217748	4.2239244710600286	3.7557955798614095	4.471473629396404	4.216090070954619	11.1273338951808	11.2269505489205	10.8590286433961	10.8526197260708	10.3698711379466	10.8445502511051
TNRC6A	2.806373555727419	2.289442022357327	3.3402831026027155	3.2640018892832527	3.1157224547323064	3.2936971284753884	10.6027629448346	10.4954690392364	10.2733485736302	10.2731371633033	10.8531862824644	10.4589690760789
TNRC6B	0.881081159261195	0.7246118575563165	1.174949644018633	0.0	1.7305964842248336	0.0	9.48165800422077	9.08442445625166	9.23529576836136	9.24795408118734	9.19025989399185	9.3395821160432
TNRC6C	1.3847626868078058	0.6172345288400429	1.3306444428948117	1.0050621814876533	1.837721271732748	1.3665768055964198	7.76571911377824	8.36693423447175	7.23793098527801	7.6765369342422	7.14858989254386	8.2213651583747
TNS1	4.299896683627417	4.3826672527450405	4.693280644326775	5.492929906667688	4.499731104569206	5.546838911201696	12.2578976342816	12.4391782341848	12.3931987359982	12.243099864696	12.3148218179051	12.4044816852759
TNS3	1.8899368438669035	3.233309823529609	4.154899100184495	3.842295023327665	4.677919737845457	3.7977393320275032	11.5619699253512	10.5984332726882	11.9316071120417	11.3587006228574	11.9097632191824	10.8940119767686
TNS4	1.4651595360089178	0.8693668680981285	0.9882651309491411	2.202483546463183	1.7188635364121922	0.5172817411761153	8.71791483803854	5.81117457937088	7.37621462288384	10.2165131679215	7.73015908008236	6.37203821768266
TNXA	0.0	0.0	5.118206045161781	4.54448538623609	0.0	6.7801919696132655	6.93663729643432	8.03747198976478	7.67980703407474	6.86788484149719	5.48808335884669	8.23201616224476
TNXB	0.0	0.0	5.118206045161781	4.54448538623609	0.0	6.7801919696132655	11.7002878408847	11.9191508997078	11.4353517379016	10.8656754140283	8.40666295946362	11.5522777375868
TOB1	4.038120074599105	4.801996707460396	5.606984025383532	5.554377036218843	5.458254030170105	4.854414626385106	10.3461909391715	10.1457494263537	10.1450042727798	9.91958211211456	9.78671168627908	10.1879572525351
TOB2	2.961023160858045	3.5784074137536206	4.685586998048668	3.982738086706438	4.630475367804659	3.949534933017012	10.4204492436527	10.6122146945043	10.5123888672355	10.2277924682267	9.43614490356798	9.69177073419065
TOB2P1	0.2278593448801945	0.198704099209278	0.2152536455860327	0.1318582443753597	0.322712707594294	0.0639973775361625	1.52793113248798	3.52412246562331	2.26189579936271	2.50317491358933	4.1015880878084	2.7068368987323
TOE1	2.884678014226057	2.734505867496528	3.0991251684146564	2.983582849428623	2.7782064733425598	2.8910691644597595	7.12363956980874	7.57046625814094	7.05439712721039	7.38566986923287	6.66488082810173	7.57889106891881
TOLLIP	3.8544345747412776	4.131301377479272	4.0915898297346445	4.038655659702702	4.015738402862274	3.977856886131437	9.69832041280044	9.99178078316852	9.77795430794937	9.84536704869603	10.1052912969044	10.2806473951563
TOM1	5.453734856035998	6.292085996379232	5.538084922312424	5.572635052711319	5.849568988051025	5.866636025757373	10.3658894053356	10.4573528680424	10.3634086778388	10.7961548340873	10.7592279877632	10.718617415887
TOM1L1	0.0	1.8191613120717	3.2311942949624024	2.180300653954105	3.0669123683786457	2.3629859964963287	7.23606918747907	6.76382059670951	6.31780013586746	7.16873325457011	6.79059511895311	7.72930432502073
TOM1L2	2.6311718161462703	3.253149718280215	3.2922369553928137	3.3414606472711137	3.4566589815746376	3.2258995716688883	9.6851759608932	10.086583627576	9.72230957078385	9.57383395754914	9.92166384214675	10.1505510821022
TOMM20	4.423436987019475	4.766701160409814	5.1530392075164375	5.023969424943222	5.096725694687774	5.305802755993105	10.915036235985	10.7974643303443	10.9778446000964	10.8342885631491	11.2943593420373	11.1777294395173
TOMM20L	0.0	0.0	0.0	0.0	0.0	0.0	1.52793113248798	2.42676444430612	1.53511066935104	1.51990756854094	1.10755695246591	1.68327177306147
TOMM22	4.776361965214595	4.93809285498917	4.676775151173389	4.780184093974	4.519705437649475	4.946693435659033	8.98789127799117	9.50344483817297	9.50586271242815	9.49200297288424	9.45762939550586	9.40222311105874
TOMM34	3.1608169504952106	3.9147941118626	3.610109447216421	4.023157749703316	4.076140043897277	3.591834974537141	8.95541272866498	8.83073155698845	8.88761222911809	9.18453575404572	9.58456825592013	8.82068035618428
TOMM40	4.368223569511777	5.4963536895640255	4.604000136302009	4.435368565506325	4.299537739572782	4.59322228491042	9.25357202866675	9.45748074510019	9.78262547702434	9.6087647524331	9.67294141030072	9.08729476391066
TOMM40L	3.046075409159684	2.823056374247589	2.7682012664173823	2.851717064444323	2.463083568731235	3.054923127154216	7.08412791325972	7.48845049467586	7.41684431805625	7.28559938284885	7.31477092602626	7.75906634469673
TOMM5	5.968514740675416	5.94282177838751	6.115665865206274	5.983591057438778	6.038480079936654	6.254544914379355	4.00627653814455	4.06666642830611	5.01429990276872	4.29845799495487	4.44536122826969	4.04272149546497
TOMM7	7.728260672709072	9.033114606279188	7.645694454307088	7.079911395803277	7.321946128462664	9.36233180212926	9.81152340335025	10.3798563919279	10.1749230305963	9.88295174885416	10.1022631782601	10.306072134965
TONSL	7.802761909337779	0.0	7.0502513589968485	6.945361895995921	7.404170828522549	7.320475652119584	7.21792888359911	7.61624038765961	7.65284674981678	7.74721761983362	7.01327570696625	6.97673971037098
TOP1	2.8019594710685363	3.248730643199921	4.3286713374135815	4.384650804529695	4.677959190159583	4.2888457771143935	10.2036745764451	10.1039011305319	10.3393030011995	10.4395410506285	10.2018123968561	10.2638777475338
TOP1MT	3.637123315341139	3.8289564764176633	3.563548654879954	3.150692892264113	3.1172661594333166	3.5470672643450945	7.9473474699847	7.96350742549144	8.34263997728502	7.89603746678985	8.0955755745707	7.13265839957914
TOP1P1	1.2399051260461011	0.2887554333195123	0.3037024387564415	1.6557364960034182	1.5443221650172003	0.2052035613701419	2.92467386431012	3.9074635584699	3.25421302788724	2.72316103421608	3.35592339260063	2.93256456353744
TOP2A	1.219369902760976	1.2943766646762396	1.6136023715297836	1.7532707781831478	1.5688493193659645	1.632752135247359	7.80270356374531	8.14845260979771	8.65945243667531	8.87876604193879	7.50103697249634	7.16636662138907
TOP2B	2.866342259589726	3.653060017104565	5.972129709338303	4.1077297102111405	4.526519583438444	5.590467288157517	10.2378346116818	9.85119076250889	9.98532947439197	10.1994271288277	9.66680545822876	9.9376954847168
TOP3A	2.1465444418243447	2.0755360539273324	2.387825717178003	1.9829260572674705	2.637589381129254	2.462717219167621	8.84154541722051	8.92727924818373	9.2555981605151	8.80838684872911	8.73068490249652	8.86924834662554
TOP3B	3.3444067026404944	3.733961663308921	3.3202608190778995	2.989349763541007	3.2502188187427	3.692181669069013	0.957439223542008	2.83341775138823	1.94379380210906	0.0	1.10755695246591	2.4391201604074
TOPBP1	1.9219237483677196	2.578489536435307	3.0440215936379613	1.6214212898670868	2.69824515338688	3.0670363210130978	8.77486301175483	8.22642177059348	8.76708009096956	8.67959325935346	8.62070924841665	8.23201616224476
TOPORS	4.984552895194584	5.804050976821856	2.487725578155545	3.475914972178179	3.429472691779855	5.634973639092242	8.74350304947065	8.17053675044019	8.42462084029874	8.73439746869283	8.80706288768151	8.78133861578847
TOR1A	3.701992553731343	4.853576546254797	4.505122388353069	4.851379264393166	4.469918527690647	4.691986332049617	9.78866078611594	9.98182376112378	10.1181525251525	9.80074731551585	10.2353693158649	10.1659078932356
TOR1AIP1	2.5677328300730333	2.8200196188007385	3.770194754951317	3.698640777055442	3.979723564401192	3.820138106755894	10.2197166323813	10.1039011305319	10.1618351528988	10.007284630785	10.3960716920293	10.3470674525546
TOR1AIP2	3.6914224968947713	3.192640794935136	3.111657346263132	3.9283608471583538	3.4263331972154143	3.3422773868650326	10.8987589079718	10.5188977830507	10.8292360501615	10.7569857136846	11.3180444141035	11.0192001945834
TOR1B	2.6055346320338466	2.8957446698257368	3.5855995503594404	3.879833172582579	3.4842025933468905	3.4482891293038285	9.70158789821039	8.85820484267858	10.1365146227668	9.69256161242778	10.2172896005716	9.26375362506892
TOR2A	3.4686745414513083	4.057831474560573	3.768205501796411	3.106986435225647	4.6120044641048805	3.667914826783187	8.25370944103386	8.7827916798115	8.76708009096956	8.68941710978878	8.08334232343299	8.06930525093748
TOR3A	3.934374961447547	4.295363040441289	4.2695942516833725	4.232123483074267	4.253490134443589	4.682275514136155	8.97983993035353	9.33767726978364	9.19381322360836	8.89016920919168	9.28143118851064	9.14479121772127
TOX	0.446124925430063	0.6595090389221099	0.871754561310903	0.5041179674122751	1.8172630503812992	1.2096529896176993	6.39031831295187	7.32479059673772	6.49523163028709	6.54616096105813	4.19551035006333	5.84284409196316
TOX2	1.2797149434386477	1.9677920417666728	1.5058299694966664	1.5546477861010808	1.8095008798658372	1.6853212374170508	5.61573591693232	6.64265942781261	6.21095580631368	6.20635689899236	3.35592339260063	5.84284409196316
TOX3	0.3251411471694007	0.5148776936118522	1.0310493032632009	0.3981358109716444	1.1269596447042245	1.033673193821624	3.91913988698411	4.98358804753944	3.10306559890351	5.73596480796982	2.15847061327983	5.5340885957878
TOX4	3.158941255395708	4.265159312584188	3.897695432117283	3.8566471294844793	4.171863322084622	3.854274980168158	10.0208824134015	9.874249582352	9.96355363483269	9.74059873545562	10.006713126447	10.015278055942
TP53	3.3249531381048123	4.372722306753508	4.4547089073854655	3.541043941495187	4.226038344237456	3.8079318846891246	9.37519036256032	9.85119076250889	9.68952163596173	9.49200297288424	9.08682115928483	9.22429045291341
TP53AIP1	0.2503200984413148	0.1316627036880554	0.0739190596572753	0.0	0.0208489256930115	0.0300884150671864	1.52793113248798	0.907177105483059	0.0	0.0	0.0	1.07435283090471
TP53BP1	3.3558803252553138	3.6899588469556295	3.4961938805509782	3.024204415031458	3.698118441972208	3.7104262558491055	9.39146776450087	9.1962926188854	9.29971709181516	9.0962146092096	8.7540258404191	9.31223890138265
TP53BP2	0.0	1.7921015398707942	2.41618308519976	2.665927087807756	2.813436442094265	2.4140489145468957	8.87954698586857	8.10324353609606	8.61474650960793	8.58101268858262	8.57338462120037	8.64850629165115
TP53I11	2.6624607406512557	4.387534870833799	4.322036292958052	3.4450698204024675	4.534472532637992	4.022545364569001	9.9234995933207	9.73299260493755	10.6969198828869	10.3801246269244	10.8450577194776	8.98080912673961
TP53I13	5.996137880105165	6.139661852467934	5.304434378346309	5.500288989440435	4.780866489827648	5.883527956909146	9.94433687357986	10.0900637978585	9.88897941878945	10.1217473781785	9.93193381072852	9.74850973459661
TP53I3	6.501587228771491	5.7521973080907	5.609081200532272	7.166886132361195	6.717827195667013	5.714838961554286	9.81605276921632	10.398689048144	9.88897941878945	9.8172685532432	10.2842850919951	9.92133644857691
TP53INP1	1.7099478608045244	1.596782518640682	2.005464665024395	2.355103680543491	3.024516493633203	2.6369308163823413	8.78105402537154	8.36693423447175	7.9909391691436	8.501459558694	7.69842684602124	8.87265571771479
TP53INP2	3.036798699926625	3.2233128762289747	3.717703837438534	4.440825989904537	4.405107416833946	3.5135918064995733	10.0595953458914	10.3257782911458	10.3212232620732	9.65962460163195	9.74848557609351	10.8796894148955
TP53RK	2.6391001610350697	2.5091840314080507	2.696056150437722	2.787077180105852	2.514968056549958	2.915861218088242	8.50253053148887	8.73320387319501	8.85545705938556	8.74385633371057	8.56461083663273	8.65643529116403
TP53TG1	5.514071749175643	4.949483574026961	3.712870867689906	4.616275349039198	3.882300674322985	4.450854928291486	5.50040124110007	6.03952353474321	5.99180566996317	5.8571267201738	6.45302914760297	6.04964944053125
TP53TG3	0.03568612021459	0.0567788338592144	0.093025996173388	0.0183413328700405	0.0352752280257488	0.5615754243503247	0.957439223542008	0.0	0.0	0.951485877153058	1.10755695246591	0.0
TP53TG5	0.0	0.0	0.0	0.0	0.0	0.0	3.62085856221639	2.83341775138823	3.39101608485939	3.60956120558842	3.18326912977685	3.59189150147646
TP63	1.0429314471712197	0.3398009860426483	0.2074418608899625	0.1763406466275912	0.4086651289077683	0.044728436124962	5.23773737749723	1.85842555506275	2.26189579936271	5.96889675470322	3.18326912977685	1.68327177306147
TP73	0.0	0.4402218979395183	0.0	0.0	0.0	0.0	3.09337092619119	4.27670660760766	5.48079673154506	4.22831109644946	3.77640397382505	2.7068368987323
TP73-AS1	1.9429948545414275	1.8467660834000292	2.5523524766976964	2.2098338750017867	2.6734817999029072	2.3941711249922446	8.51743986272075	8.72128421208529	8.24673112325034	8.45230262899235	8.15523261285241	8.34426364562676
TPBG	2.018716062204788	2.6946484517411062	3.062059525436489	3.036605312233845	3.487499212121445	3.1333530899691704	10.0493730450915	7.83666154913625	9.8568550485422	9.68439758721647	10.3673508509017	8.99651108199573
TPCN1	3.738962344367287	4.005022645798358	4.350836664810882	4.508511053673901	4.892323018483679	3.957338891164172	10.3209179418261	10.6089838307897	10.1377304928523	10.5316149954612	9.79235923711806	10.7815987171175
TPCN2	2.255533967625163	2.7469984748549865	2.531266664214075	2.4586995931052877	2.7863998074384697	2.992083169148126	7.85058598716554	7.80877091451491	7.83777168322399	7.50172281730132	7.36616685377943	7.80258890767517
TPD52	2.2364589423480528	2.51027584326554	6.03957271662944	6.035049796419092	3.6666543500307736	3.888324380423213	8.71144623800208	8.5019518044484	8.10473715043781	8.84107069939634	8.14937670201551	8.60819415399535
TPD52L1	2.979421765443198	4.538240157974276	5.180466161223898	3.695270057695738	4.6378072905837655	3.890300761998099	7.8268434159498	7.80877091451491	6.63954394111526	7.71551862875415	7.02611504660019	7.45707551608512
TPD52L2	6.221059244808265	6.530116013065373	6.4217265554501015	6.575331998166142	6.751303031896141	6.538798868092319	11.7630138354719	11.808018947223	11.8519885256845	11.6326324912423	11.8892673585553	11.6861110903408
TPD52L3	0.0	0.0329766353320302	0.0	0.0	0.0	0.0581093422715488	0.0	1.45982229981518	0.0	0.0	0.0	0.0
TPGS1	4.9778065255695205	5.083162298494082	3.995692541408785	4.210840804845058	4.42723740712792	4.373147043529434	6.28969659597734	7.10389722484655	6.99122806057969	6.78479206647851	6.45302914760297	6.6827348945292
TPGS2	3.967841831108302	4.709218940381022	4.624715050096156	5.554705490391357	5.148088082645336	4.4908075651619095	10.5931190012099	10.4980911010411	10.8968614272177	10.4258944866323	11.0663025286408	11.5080480216841
TPH1	0.0463799987846909	0.0	0.0867030707728541	0.0614766388095139	0.0379531421291499	0.1073861772684284	3.09337092619119	3.40994705039772	2.74293748242366	2.91399874908842	3.35592339260063	3.12770602381717
TPH2	0.0	0.0995879558718462	0.1271766951945836	0.045977731254657	0.0560576811792593	0.0608001564255541	0.0	0.0	0.0	0.0	0.0	1.07435283090471
TPI1	7.999616733224891	9.06834298588661	8.50794920638718	8.328046556270742	8.182702227926953	8.50479118594642	12.8480240174964	12.4353071459866	13.2913003737894	13.3036387752463	13.7230855170349	12.6562956425823
TPI1P2	0.0814433941290058	0.1512600584577182	0.3808635176194407	0.0	0.2640595572459453	0.0	3.91913988698411	3.0005371593483	1.94379380210906	2.2435026002505	3.64939065030732	4.22438268000409
TPK1	1.8755284539830883	1.6826721702550862	1.6451205905542423	1.4417702902916856	1.8661562756737904	1.683121507180309	6.39031831295187	6.15035235519388	6.65321192322536	6.34540082228115	6.7754669909518	6.92516535091754
TPM1	5.9328147410730745	7.559981194159828	7.633031536610747	7.431138191574767	7.477523531184762	7.838365647563405	13.3220552237448	11.2847870736969	13.8908910618404	12.9842757987022	13.5702589977132	10.785219250071
TPM2	8.870118083965933	9.315351117813012	8.898849246663056	8.437369244480426	7.530070742225084	8.580744723750493	11.4089708394564	11.7788448729564	12.4820375786683	11.6665988597008	11.7520653519286	10.8085338042298
TPM3	5.421425296057553	6.580924823778579	6.89168650785736	6.8281872712444045	6.880967082865786	7.663394435323718	12.4189152738792	12.258958951119	12.7157348442809	12.61210508397	12.4276840117622	12.4904395137841
TPM4	6.604476135029876	7.441574773899519	7.846311525939377	8.117372976580485	8.031676393823162	8.419429336913051	13.9044917643093	13.4483428125379	14.1619244014286	13.976852041467	13.3061521489012	13.1146099781536
TPMT	1.9603893798137115	2.564126925067807	3.008816724863415	3.3341377483020382	2.639727642744428	2.596083581811838	8.18066025470319	8.28022248606651	8.62865031310336	8.51992886910983	8.23481339914466	8.56250971763856
TPO	0.0	0.0376112075054284	0.1596059371909911	0.0	0.06505566120466	0.0562014410298199	3.50594940643674	0.0	3.51596298472128	1.92660299877737	1.10755695246591	1.68327177306147
TPP1	5.173687128961737	5.97754553813415	5.5811131888734735	6.939602720356044	6.5787319522314	6.279075651744222	12.2193789586872	11.9882330408658	12.1790150281972	12.6215428091844	12.8223275860942	12.6671283928027
TPP2	2.6720971622462235	2.918825082851634	3.48078212440398	3.269586771715617	3.7736588131103614	3.038557337666329	10.1580218514984	9.16142965746158	10.2272612710874	9.77790904626483	10.0654211555022	9.13914359734812
TPPP	0.2777895984426332	0.1241923299764195	0.5159334255994268	1.526048774097314	0.6326925846525593	0.3142382703386039	7.13335068786827	8.5499156102831	4.88125344263977	6.20635689899236	6.66488082810173	5.27039536616577
TPPP3	4.412639280787063	5.13286058317484	4.549798526993093	5.078575679579925	4.41691403609277	4.112316474966698	6.98033823429973	7.1755353151672	5.94811983017435	8.34865936368443	5.87627683040702	6.39117128299085
TPR	1.8972520445484748	2.731500425792637	3.6234923304277262	3.636775406919024	3.886998785956711	3.2585415373090223	10.5172681780695	9.62358004648835	10.1352977271097	10.2665897189692	10.4446982997086	9.59194628239382
TPRA1	4.949787032453004	5.77413868930788	4.775824899630648	5.030141822387095	4.777919377489616	5.113008653033126	9.72586096354862	10.0889046736376	10.0448684883119	10.0612440553221	10.1499665276463	9.87451896931857
TPRG1	3.0910227509185213	1.020953722994827	2.101213033306618	1.7829201276933728	1.3706776435207326	1.0373681640048351	6.23662546517156	6.02019514790787	6.77072436813077	6.41020038596823	6.68120737106286	5.81477758034403
TPRG1L	4.454156148136804	4.503049732990627	4.661116800061604	4.74381114575143	4.900794369591106	4.821745924866012	10.2355822684864	10.2301832674352	10.1618351528988	10.2221638410457	10.2088680794128	10.2244180173079
TPRKB	4.373724763309691	3.757460683857045	4.2853134348971205	4.369103495841313	3.9554523043431935	4.524276853834636	7.63510579335983	7.30096254666515	7.05439712721039	7.9295808180931	7.32519763394767	7.23150851807894
